account_id,account_name,hod_name,entity,Apr-25,May-25,Jun-25,Jul-25,Aug-25,Sep-25,Oct-25,Nov-25,Dec-25,Jan-26,Feb-26,Mar-26
753168370952,hawkeye_ocl,Prashant Tiwari, OCL ,"23,256.79372420","23,954.49753593","24,673.13246201","25,413.32643587","26,175.72622894","26,960.99801581","27,769.82795628","28,602.92279497","29,461.01047882","30,344.84079319","31,255.18601698","32,192.84159749"
522974168642,chat_ocl,Prashant Tiwari, OCL ,"16,495.87355762","16,990.74976435","17,500.47225728","18,025.48642500","18,566.25101775","19,123.23854828","19,696.93570473","20,287.84377587","20,896.47908915","21,523.37346182","22,169.07466567","22,834.14690565"
722152247093,central_app_tech_ocl,Prashant Tiwari, OCL ,"2,550.29000000","2,550.29000000","2,550.29000000","2,550.29000000","2,550.29000000","2,550.29000000","2,550.29000000","2,550.29000000","2,550.29000000","2,550.29000000","2,550.29000000","2,550.29000000"
066636274316,central_app_tech_web_ocl,Prashant Tiwari, OCL ,"3,600.38581420","3,636.38967234","3,672.75356906","3,709.48110476","3,746.57591580","3,784.04167496","3,821.88209171","3,860.10091263","3,898.70192175","3,937.68894097","3,977.06583038","4,016.83648868"
824873459626,central_app_tech_mini_apps_ocl,Prashant Tiwari, OCL ,"1,476.72000000","1,476.72000000","1,476.72000000","1,476.72000000","1,476.72000000","1,476.72000000","1,476.72000000","1,476.72000000","1,476.72000000","1,476.72000000","1,476.72000000","1,476.72000000"
475919677060,paytm_digital_content_ocl,Prashant Tiwari, OCL ,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
239666495852,health_ocl,Prashant Tiwari, OCL ,591.89000000,591.89000000,591.89000000,591.89000000,591.89000000,591.89000000,591.89000000,591.89000000,591.89000000,591.89000000,591.89000000,591.89000000
605458724602,content_ml_ocl,Prashant Tiwari, OCL ,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
663804405009,movies_ocl,Prashant Tiwari,Insider,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
155772818492,Insider (Events),Prashant Tiwari,Insider,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
368920154232,central app tech_ocl,Prashant Tiwari, OCL ,"1,760.89000000","1,760.89000000","1,760.89000000","1,760.89000000","1,760.89000000","1,760.89000000","1,760.89000000","1,760.89000000","1,760.89000000","1,760.89000000","1,760.89000000","1,760.89000000"
985226307906,Insider Payer,Prashant Tiwari,Insider,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
538615689396,Pandora AWS,Sam Fang, Labs ,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
269350686318,AWS Pan 2,Sam Fang, Labs ,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
477161539263,ticketnewprod (Ram),Sasiraman Venkatesan (External),na,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
475804058290,Payer9,Sathyaseelan Murugesan,na,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
474140895141,Enterprise SMS,Saurabh Gupta, OCL ,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
318633126153,AWS SMS,Saurabh Gupta, Telco ,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
367464822874,One97 IT,Saurabh Gupta, OCL ,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
407648374860,IT_BACKUP,Saurabh Gupta, OCL ,"7,300.00000000","7,400.00000000","7,400.00000000","7,500.00000000","7,600.00000000","7,600.00000000","7,700.00000000","7,800.00000000","7,800.00000000","7,900.00000000","8,000.00000000","8,100.00000000"
251917288737,IT Production,Saurabh Gupta, OCL ,"13,100.00000000","13,200.00000000","13,300.00000000","13,400.00000000","13,500.00000000","13,600.00000000","13,700.00000000","13,800.00000000","13,900.00000000","14,000.00000000","14,100.00000000","14,200.00000000"
755560366148,SAP-HANA,Saurabh Gupta, OCL ,"64,000.00000000","64,000.00000000","64,000.00000000","64,000.00000000","64,000.00000000","64,000.00000000","64,000.00000000","64,000.00000000","64,000.00000000","64,000.00000000","64,000.00000000","64,000.00000000"
002637409966,user-management-prod,Shrey Agarwal, OCL ,"190,000.00000000","190,000.00000000","190,000.00000000","195,000.00000000","195,000.00000000","195,000.00000000","195,000.00000000","195,000.00000000","195,000.00000000","200,000.00000000","200,000.00000000","200,000.00000000"
210577074618,recon_prod_ocl,Shrey Agarwal, OCL ,"40,000.00000000","40,000.00000000","40,000.00000000","40,000.00000000","40,000.00000000","40,000.00000000","40,000.00000000","40,000.00000000","40,000.00000000","40,000.00000000","40,000.00000000","40,000.00000000"
058264205572,cst-prod  ,Shrey Agarwal, OCL ,"2,000.00000000","2,000.00000000","2,000.00000000","2,000.00000000","2,000.00000000","2,000.00000000","2,000.00000000","2,000.00000000","2,000.00000000","2,000.00000000","2,000.00000000","2,000.00000000"
752518464574,User Preferences System,Shrey Agarwal, OCL ,"22,000.00000000","22,000.00000000","22,000.00000000","22,000.00000000","22,000.00000000","22,000.00000000","24,000.00000000","24,000.00000000","24,000.00000000","24,000.00000000","24,000.00000000","24,000.00000000"
518207312579,cst-ai,Shrey Agarwal, OCL ,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
615069360012,merchant-ra-automation,Shrey Agarwal, OCL ,"5,000.00000000","5,000.00000000","5,000.00000000","5,000.00000000","5,000.00000000","5,000.00000000","5,000.00000000","5,000.00000000","5,000.00000000","5,000.00000000","5,000.00000000","5,000.00000000"
685585466397,recon_nonprod_ocl,Shrey Agarwal, OCL ,"5,000.00000000","5,000.00000000","5,000.00000000","5,000.00000000","5,000.00000000","5,000.00000000","5,000.00000000","5,000.00000000","5,000.00000000","5,000.00000000","5,000.00000000","5,000.00000000"
952840895893,User Management,Shrey Agarwal, OCL ,"7,000.00000000","7,000.00000000","7,000.00000000","7,000.00000000","7,000.00000000","7,000.00000000","8,000.00000000","8,000.00000000","8,000.00000000","8,000.00000000","8,000.00000000","8,000.00000000"
471112938013,tpap-oauth-dr,Shrey Agarwal, OCL ,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
337891198417,digital_cst,Shrey Agarwal, OCL ,"250,000.00000000","250,000.00000000","250,000.00000000","250,000.00000000","250,000.00000000","250,000.00000000","250,000.00000000","250,000.00000000","250,000.00000000","250,000.00000000","250,000.00000000","250,000.00000000"
654654208887,ppsl-recon-prod,Shrey Agarwal,PPSL,"5,000.00000000","5,000.00000000","5,000.00000000","5,000.00000000","5,000.00000000","5,000.00000000","5,000.00000000","5,000.00000000","5,000.00000000","5,000.00000000","5,000.00000000","5,000.00000000"
851725259328,ppsl-recon-nonprod,Shrey Agarwal,PPSL,"2,500.00000000","2,500.00000000","2,500.00000000","2,500.00000000","2,500.00000000","2,500.00000000","2,500.00000000","2,500.00000000","2,500.00000000","2,500.00000000","2,500.00000000","2,500.00000000"
975050351452,ppsl-binary-prod,Shrey Agarwal,PPSL,"3,000.00000000","3,000.00000000","3,000.00000000","3,000.00000000","3,000.00000000","3,000.00000000","3,000.00000000","3,000.00000000","3,000.00000000","3,000.00000000","3,000.00000000","3,000.00000000"
767397827620,ppsl-oauth-prod,Shrey Agarwal,PPSL,"2,000.00000000","2,000.00000000","2,000.00000000","2,000.00000000","2,000.00000000","2,000.00000000","2,000.00000000","2,000.00000000","2,000.00000000","2,000.00000000","2,000.00000000","2,000.00000000"
654654394550,oauth-nonprod,Shrey Agarwal,OCL,"1,000.00000000","1,000.00000000","1,000.00000000","1,000.00000000","1,000.00000000","1,000.00000000","1,000.00000000","1,000.00000000","1,000.00000000","1,000.00000000","1,000.00000000","1,000.00000000"
637423614657,pml-oauth,Shrey Agarwal,PML,"22,000.00000000","22,000.00000000","22,000.00000000","22,000.00000000","22,000.00000000","22,000.00000000","23,000.00000000","23,000.00000000","23,000.00000000","23,000.00000000","23,000.00000000","23,000.00000000"
898496923608,games_pfg,Sudhanshu Gupta, PFG ,"109,402.95750000","109,402.95750000","109,402.95750000","109,402.95750000","109,402.95750000","109,402.95750000","109,402.95750000","109,402.95750000","109,402.95750000","109,402.95750000","109,402.95750000","109,402.95750000"
659606126372,URJA MONEY PVT LTD,Sunil Agrawal, Urjamoney ,"47,400.00000000","47,700.00000000","48,100.00000000","48,900.00000000","49,800.00000000","50,700.00000000","51,600.00000000","52,500.00000000","53,400.00000000","54,400.00000000","55,500.00000000","56,600.00000000"
899249751508,PayTm DaaS ML,Sunil Agrawal, OCL ,"135,500.00000000","138,200.00000000","141,000.00000000","143,800.00000000","146,700.00000000","149,600.00000000","152,600.00000000","155,600.00000000","158,800.00000000","161,900.00000000","165,200.00000000","168,500.00000000"
705108899578,daas-managed-services,Sunil Agrawal, OCL ,"95,600.00000000","57,500.00000000","50,700.00000000","51,700.00000000","52,700.00000000","53,800.00000000","54,800.00000000","55,900.00000000","57,100.00000000","58,200.00000000","59,400.00000000","60,600.00000000"
479671683529,cdp risk_ocl,Sunil Agrawal, OCL ,"42,600.00000000","43,500.00000000","44,300.00000000","45,200.00000000","46,100.00000000","47,000.00000000","48,000.00000000","48,900.00000000","49,900.00000000","50,900.00000000","51,900.00000000","53,000.00000000"
564188254156,Lending DataScience,Sunil Agrawal, OCL ,"86,900.00000000","87,600.00000000","88,200.00000000","89,800.00000000","91,300.00000000","92,900.00000000","94,600.00000000","96,200.00000000","97,900.00000000","99,900.00000000","101,900.00000000","103,900.00000000"
340077773684,Paytm Financial Services,Sunil Agrawal, OCL ,"236,600.00000000","238,900.00000000","241,300.00000000","245,600.00000000","249,900.00000000","254,200.00000000","258,700.00000000","263,200.00000000","267,800.00000000","273,200.00000000","278,600.00000000","284,200.00000000"
075790327284,cdp_growth marketing_ocl,Sunil Agrawal, OCL ,"112,600.00000000","116,000.00000000","119,500.00000000","123,000.00000000","126,700.00000000","130,500.00000000","133,200.00000000","137,100.00000000","141,300.00000000","145,500.00000000","149,900.00000000","154,400.00000000"
576293063887,digital_insurance,Sunil Agrawal, PIBPL ,"16,000.39312158","16,500.00000000","17,000.00000000","17,500.00000000","17,600.00000000","18,000.00000000","18,500.00000000","19,000.00000000","19,100.00000000","19,200.00000000","19,300.00000000","19,500.00000000"
718893572916,AaaS-nonprod,Sunil Agrawal, OCL ,"3,504.91533408","3,575.01364076","3,646.51391358","3,719.44419185","3,793.83307569","3,869.70973720","3,947.10393194","4,026.04601058","4,106.56693079","4,188.69826941","4,272.47223480","4,357.92167949"
510772292268,cdo-dre,Sunil Agrawal, OCL ,"1,500.00000000","1,500.00000000","1,600.00000000","1,600.00000000","1,700.00000000","1,700.00000000","1,800.00000000","1,800.00000000","1,900.00000000","2,000.00000000","2,000.00000000","2,100.00000000"
471112958605,lending-dwh,Sunil Agrawal, OCL ,"2,400.00000000","2,400.00000000","2,400.00000000","2,400.00000000","2,500.00000000","2,500.00000000","2,600.00000000","2,600.00000000","2,700.00000000","2,700.00000000","2,800.00000000","2,800.00000000"
153518195166,cdo-non-prod,Sunil Agrawal, OCL ,"1,500.00000000","1,500.00000000","1,600.00000000","1,600.00000000","1,600.00000000","1,600.00000000","1,600.00000000","1,600.00000000","1,700.00000000","1,700.00000000","1,700.00000000","1,700.00000000"
481935107677,DaaS-Apps,Sunil Agrawal, OCL ,"2,000.00000000","2,100.00000000","2,100.00000000","2,200.00000000","2,300.00000000","2,300.00000000","2,400.00000000","2,500.00000000","2,500.00000000","2,600.00000000","2,700.00000000","2,800.00000000"
218943325897,devopscommon,Sunil Agrawal, OCL ,600.00000000,600.00000000,600.00000000,600.00000000,700.00000000,700.00000000,700.00000000,700.00000000,700.00000000,700.00000000,700.00000000,700.00000000
161282784430,cdp-ppbl-pa,Sunil Agrawal, OCL ,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
811134095225,AWS DaaS,Sunil Agrawal, OCL ,"61,600.00000000","62,700.00000000","63,900.00000000","59,700.00000000","60,900.00000000","62,100.00000000","63,400.00000000","64,600.00000000","65,900.00000000","67,200.00000000","68,600.00000000","70,000.00000000"
975049957371,tpap-dwh,Sunil Agrawal, OCL ,"33,300.00000000","34,000.00000000","34,700.00000000","35,400.00000000","36,100.00000000","36,800.00000000","37,500.00000000","38,300.00000000","39,000.00000000","39,800.00000000","40,600.00000000","41,400.00000000"
419830208690,AaaS-prod,Sunil Agrawal, OCL ,"24,385.03170048","24,872.73233449","25,370.18698118","25,877.59072080","26,395.14253522","26,923.04538592","27,461.50629364","28,010.73641951","28,570.95114791","29,142.37017086","29,725.21757428","30,319.72192577"
628412515026,Datalake AWS,Sunil Agrawal, OCL ,"482,900.00000000","439,500.00000000","431,300.00000000","439,900.00000000","448,700.00000000","457,700.00000000","466,900.00000000","476,200.00000000","485,700.00000000","495,400.00000000","505,400.00000000","515,500.00000000"
471112571211,ppsl-dwh-prod,Sunil Agrawal,PPSL,"274,500.00000000","277,200.00000000","279,900.00000000","282,600.00000000","285,400.00000000","288,200.00000000","291,000.00000000","293,800.00000000","296,700.00000000","299,600.00000000","302,500.00000000","305,500.00000000"
863780864233,CreditMate Payer,Sunil Agrawal,Creditmate,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
442231926211,lending-vkyc,Sunil Agrawal,OCL,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
097001033170,paytm_smart_retail_ocl,Sunil Bansal, Ticketnew ,"3,500.00000000","3,500.00000000","3,500.00000000","3,500.00000000","3,500.00000000","3,500.00000000","3,500.00000000","3,500.00000000","3,500.00000000","3,500.00000000","3,500.00000000","3,500.00000000"
003079193758,IOT Prod,Sunil Bansal, OCL ,"57,000.00000000","59,000.00000000","61,000.00000000","62,000.00000000","64,000.00000000","66,000.00000000","68,000.00000000","70,000.00000000","72,000.00000000","74,000.00000000","76,000.00000000","78,000.00000000"
028914776520,edc_prod_ocl,Sunil Bansal, OCL ,"15,600.00000000","15,600.00000000","15,600.00000000","17,000.00000000","17,000.00000000","17,000.00000000","17,500.00000000","17,500.00000000","17,500.00000000","17,500.00000000","17,500.00000000","17,000.00000000"
848332057417,mloyal_prod,Sunil Bansal, OCL ,"4,000.00000000","4,000.00000000","4,500.00000000","4,500.00000000","4,500.00000000","4,500.00000000","4,500.00000000","5,000.00000000","5,000.00000000","5,000.00000000","5,000.00000000","5,000.00000000"
066548792077,IOT Core,Sunil Bansal, OCL ,"1,500.00000000","1,500.00000000","1,500.00000000","1,600.00000000","1,700.00000000","1,700.00000000","1,700.00000000","1,700.00000000","1,700.00000000","1,700.00000000","1,700.00000000","1,700.00000000"
821240137883,edc_non prod_ocl,Sunil Bansal, OCL ,"2,000.00000000","2,000.00000000","2,000.00000000","1,900.00000000","2,000.00000000","2,000.00000000","2,000.00000000","2,000.00000000","2,000.00000000","2,000.00000000","2,000.00000000","2,000.00000000"
494799526181,AWS_Paytm'Mloyal,Sunil Bansal,OCL,"1,400.00000000","1,400.00000000","1,400.00000000","1,500.00000000","1,500.00000000","1,500.00000000","1,500.00000000","1,500.00000000","1,500.00000000","1,500.00000000","1,500.00000000","1,500.00000000"
906954799739,Nearbuy,Sunny Sharma,Nearbuy,"14,286.80559341","14,572.54170528","14,863.99253938","15,161.27239017","15,464.49783797","15,773.78779473","16,089.26355063","16,411.04882164","16,739.26979807","17,074.05519403","17,415.53629791","17,763.84702387"
975049937880,mgc-sclp,Sunny Sharma, OCL ,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
851725259472,ppsl-app-sec,Surinder Kumar,PPSL,"21,700.00000000","22,100.00000000","22,600.00000000","23,000.00000000","23,500.00000000","23,900.00000000","24,400.00000000","24,900.00000000","25,400.00000000","25,900.00000000","26,400.00000000","27,000.00000000"
860971823470,Video KYC,Suspended account,OCL,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
797142548187,ppblpgpa-prod,Suspended account,OCL,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
272968093320,legalapps,Urvashi Sahai, OCL ,"1,300.00000000","1,300.00000000","1,300.00000000","1,300.00000000","1,300.00000000","1,300.00000000","1,300.00000000","1,300.00000000","1,300.00000000","1,300.00000000","1,300.00000000","1,300.00000000"
789596305652,regular_mf,Varun Shridhar, PSPL ,"8,700.00000000","10,200.00000000","10,200.00000000","10,200.00000000","11,600.00000000","11,600.00000000","11,600.00000000","11,600.00000000","11,600.00000000","14,500.00000000","14,500.00000000","15,700.00000000"
656952484900,Paytm Money,Vinay Singhal, PML ,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
470060591194,edutech,Vinay Singhal, PML ,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
322263815270,PM-EduTech-Prod,Vinay Singhal, PML ,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
185774682289,pml-chat-dev,Vinay Singhal, PML ,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
762730909359,PM-Equities,Vinay Singhal,PML,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11420223908,PM-DataLake,Vinay Singhal,PML,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
211125336551,pml-infosec,Vinay Singhal,PML,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
992382687474,pml-cst,Vinay Singhal,PML,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
381492193378,pml-datalake,Vinay Singhal,PML,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
339712912282,pml-core-poc,Vinay Singhal,PML,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
736121233725,Paytmmoney Ltd. Data Platform,Vinay Singhal,PML,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
851725496687,pml-oauth-dr,Vinay Singhal,PML,"9,000.00000000","9,000.00000000","9,000.00000000","9,000.00000000","9,000.00000000","9,000.00000000","9,000.00000000","9,000.00000000","9,000.00000000","9,000.00000000","9,000.00000000","9,000.00000000"
370214104985,AMC Platform,Vinay Singhal,PML,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
582604545400,pm-chat,Vinay Singhal,PML,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9124235587,Payer1,Vinay Singhal,PML,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
423387369363,PML IT,Vinay Singhal,PML,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
58264391305,pml-storefront,Vinay Singhal,PML,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
654654145181,pml-oauth-nonprod,Vinay Singhal,PML,"3,000.00000000","3,000.00000000","3,000.00000000","3,000.00000000","3,000.00000000","3,000.00000000","3,000.00000000","3,000.00000000","3,000.00000000","3,000.00000000","3,000.00000000","3,000.00000000"
590183908249,pml-wiki-jira,Vinay Singhal,PML,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
807119641913,pm-bigdata,Vinay Singhal,PML,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
159245624542,leadsquared,Vinay Singhal,PML,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
661338130494,Zamtel-Zambia,Vinit Panwar, Telco ,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
907058949943,ppbloe-prod,Vishal Jangda,Nearbuy,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
905418158003,FInmate,Saurabh Gupta, OCIL ,400.00000000,400.00000000,400.00000000,400.00000000,400.00000000,400.00000000,400.00000000,500.00000000,500.00000000,500.00000000,500.00000000,500.00000000
767397877262,it-infra,Saurabh Gupta, PIBPL ,400.00000000,400.00000000,400.00000000,400.00000000,400.00000000,400.00000000,500.00000000,500.00000000,500.00000000,500.00000000,500.00000000,500.00000000
654654138046,it-infra,Saurabh Gupta, PAI ,300.00000000,300.00000000,300.00000000,300.00000000,300.00000000,300.00000000,300.00000000,300.00000000,300.00000000,300.00000000,300.00000000,300.00000000
318633126153,AWS SMS,Saurabh Gupta,OCL,400.00000000,"4,200.00000000","4,200.00000000","4,200.00000000","4,200.00000000","4,200.00000000","4,100.00000000","4,000.00000000","4,100.00000000","4,100.00000000","4,100.00000000","4,100.00000000"
474140895141,Enterprise SMS,Saurabh Gupta,OCL,"8,600.00000000","9,300.00000000","9,600.00000000","7,500.00000000","7,200.00000000","7,000.00000000","7,100.00000000","7,100.00000000","7,100.00000000","7,100.00000000","7,100.00000000","7,100.00000000"
367464822874,One97 IT,Saurabh Gupta,OCL,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000
661338130494,telco-testing,Saurabh Gupta,OCL,100.00000000,100.00000000,200.00000000,100.00000000,100.00000000,100.00000000,100.00000000,100.00000000,200.00000000,100.00000000,100.00000000,100.00000000
