account_id,account_name,month,spend
75790327284,cdp_growth marketing_ocl ,2024-11-01,"98,343"
75790327284,cdp_growth marketing_ocl ,2024-12-01,"108,113"
75790327284,cdp_growth marketing_ocl ,2025-01-01,"105,875"
75790327284,cdp_growth marketing_ocl ,2025-02-01,"101,748"
75790327284,cdp_growth marketing_ocl ,2025-03-01,"107,216"
898496923608,games_pfg ,2024-04-01,"111,248"
898496923608,games_pfg ,2024-05-01,"120,427"
898496923608,games_pfg ,2024-06-01,"121,789"
898496923608,games_pfg ,2024-07-01,"120,939"
898496923608,games_pfg ,2024-08-01,"121,234"
898496923608,games_pfg ,2024-09-01,"112,771"
898496923608,games_pfg ,2024-10-01,"107,024"
898496923608,games_pfg ,2024-11-01,"97,146"
898496923608,games_pfg ,2024-12-01,"96,377"
898496923608,games_pfg ,2025-01-01,"99,785"
898496923608,games_pfg ,2025-02-01,"95,441"
898496923608,games_pfg ,2025-03-01,"100,072"
445736908015,recharge bill payments_ocl ,2024-04-01,"102,439"
445736908015,recharge bill payments_ocl ,2024-05-01,"106,433"
445736908015,recharge bill payments_ocl ,2024-06-01,"108,138"
445736908015,recharge bill payments_ocl ,2024-07-01,"107,803"
445736908015,recharge bill payments_ocl ,2024-08-01,"104,356"
445736908015,recharge bill payments_ocl ,2024-09-01,"103,520"
445736908015,recharge bill payments_ocl ,2024-10-01,"112,597"
445736908015,recharge bill payments_ocl ,2024-11-01,"105,196"
445736908015,recharge bill payments_ocl ,2024-12-01,"105,520"
445736908015,recharge bill payments_ocl ,2025-01-01,"106,199"
445736908015,recharge bill payments_ocl ,2025-02-01,"101,647"
445736908015,recharge bill payments_ocl ,2025-03-01,"94,959"
272415727726,Paytm Ads ,2024-04-01,"110,477"
272415727726,Paytm Ads ,2024-05-01,"95,418"
272415727726,Paytm Ads ,2024-06-01,"96,582"
272415727726,Paytm Ads ,2024-07-01,"96,056"
272415727726,Paytm Ads ,2024-08-01,"97,827"
272415727726,Paytm Ads ,2024-09-01,"94,715"
272415727726,Paytm Ads ,2024-10-01,"97,996"
272415727726,Paytm Ads ,2024-11-01,"91,978"
272415727726,Paytm Ads ,2024-12-01,"98,849"
272415727726,Paytm Ads ,2025-01-01,"100,751"
272415727726,Paytm Ads ,2025-02-01,"100,844"
272415727726,Paytm Ads ,2025-03-01,"109,835"
564188254156,Lending DataScience ,2024-04-01,"117,918"
564188254156,Lending DataScience ,2024-05-01,"119,189"
564188254156,Lending DataScience ,2024-06-01,"105,809"
564188254156,Lending DataScience ,2024-07-01,"90,516"
564188254156,Lending DataScience ,2024-08-01,"77,074"
564188254156,Lending DataScience ,2024-09-01,"82,156"
564188254156,Lending DataScience ,2024-10-01,"88,557"
564188254156,Lending DataScience ,2024-11-01,"85,878"
564188254156,Lending DataScience ,2024-12-01,"81,296"
564188254156,Lending DataScience ,2025-01-01,"81,755"
564188254156,Lending DataScience ,2025-02-01,"77,247"
564188254156,Lending DataScience ,2025-03-01,"79,315"
211125458732,tpap-prod ,2024-04-01,"31,625"
211125458732,tpap-prod ,2024-05-01,"58,915"
211125458732,tpap-prod ,2024-06-01,"79,848"
211125458732,tpap-prod ,2024-07-01,"92,575"
211125458732,tpap-prod ,2024-08-01,"106,841"
211125458732,tpap-prod ,2024-09-01,"89,449"
211125458732,tpap-prod ,2024-10-01,"96,450"
211125458732,tpap-prod ,2024-11-01,"99,838"
211125458732,tpap-prod ,2024-12-01,"95,732"
211125458732,tpap-prod ,2025-01-01,"100,525"
211125458732,tpap-prod ,2025-02-01,"98,435"
211125458732,tpap-prod ,2025-03-01,"106,748"
337891198417,digital_cst ,2024-04-01,"4,687"
337891198417,digital_cst ,2024-05-01,"5,195"
337891198417,digital_cst ,2024-06-01,"16,408"
337891198417,digital_cst ,2024-07-01,"29,816"
337891198417,digital_cst ,2024-08-01,"39,351"
337891198417,digital_cst ,2024-09-01,"64,515"
337891198417,digital_cst ,2024-10-01,"99,135"
337891198417,digital_cst ,2024-11-01,"123,655"
337891198417,digital_cst ,2024-12-01,"158,334"
337891198417,digital_cst ,2025-01-01,"206,463"
337891198417,digital_cst ,2025-02-01,"23,365"
337891198417,digital_cst ,2025-03-01,"26,047"
381491835802,uth-prod ,2024-04-01,"24,098"
381491835802,uth-prod ,2024-05-01,"31,395"
381491835802,uth-prod ,2024-06-01,"35,582"
381491835802,uth-prod ,2024-07-01,"52,566"
381491835802,uth-prod ,2024-08-01,"63,834"
381491835802,uth-prod ,2024-09-01,"64,515"
381491835802,uth-prod ,2024-10-01,"73,053"
381491835802,uth-prod ,2024-11-01,"72,091"
381491835802,uth-prod ,2024-12-01,"75,218"
381491835802,uth-prod ,2025-01-01,"77,509"
381491835802,uth-prod ,2025-02-01,"76,990"
381491835802,uth-prod ,2025-03-01,"105,466"
746682193773,cds ,2024-04-01,"95,015"
746682193773,cds ,2024-05-01,"96,807"
746682193773,cds ,2024-06-01,"81,239"
746682193773,cds ,2024-07-01,"87,919"
746682193773,cds ,2024-08-01,"73,981"
746682193773,cds ,2024-09-01,"44,543"
746682193773,cds ,2024-10-01,"40,889"
746682193773,cds ,2024-11-01,"40,696"
746682193773,cds ,2024-12-01,"39,851"
746682193773,cds ,2025-01-01,"36,106"
746682193773,cds ,2025-02-01,"34,926"
746682193773,cds ,2025-03-01,"37,703"
359716425895,Travel Aws ,2024-04-01,"57,967"
359716425895,Travel Aws ,2024-05-01,"58,568"
359716425895,Travel Aws ,2024-06-01,"55,249"
359716425895,Travel Aws ,2024-07-01,"55,070"
359716425895,Travel Aws ,2024-08-01,"56,729"
359716425895,Travel Aws ,2024-09-01,"55,844"
359716425895,Travel Aws ,2024-10-01,"62,556"
359716425895,Travel Aws ,2024-11-01,"60,768"
359716425895,Travel Aws ,2024-12-01,"60,406"
359716425895,Travel Aws ,2025-01-01,"58,419"
359716425895,Travel Aws ,2025-02-01,"55,561"
359716425895,Travel Aws ,2025-03-01,"59,794"
705108899578,daas-managed-services ,2024-04-01,"63,528"
705108899578,daas-managed-services ,2024-05-01,"57,710"
705108899578,daas-managed-services ,2024-06-01,"57,999"
705108899578,daas-managed-services ,2024-07-01,"57,490"
705108899578,daas-managed-services ,2024-08-01,"53,725"
705108899578,daas-managed-services ,2024-09-01,"54,334"
705108899578,daas-managed-services ,2024-10-01,"56,527"
705108899578,daas-managed-services ,2024-11-01,"50,497"
705108899578,daas-managed-services ,2024-12-01,"55,580"
705108899578,daas-managed-services ,2025-01-01,"53,921"
705108899578,daas-managed-services ,2025-02-01,"55,637"
705108899578,daas-managed-services ,2025-03-01,"71,079"
811134095225,AWS DaaS ,2024-04-01,"50,876"
811134095225,AWS DaaS ,2024-05-01,"52,358"
811134095225,AWS DaaS ,2024-06-01,"48,636"
811134095225,AWS DaaS ,2024-07-01,"51,803"
811134095225,AWS DaaS ,2024-08-01,"52,540"
811134095225,AWS DaaS ,2024-09-01,"52,866"
811134095225,AWS DaaS ,2024-10-01,"53,320"
811134095225,AWS DaaS ,2024-11-01,"53,588"
811134095225,AWS DaaS ,2024-12-01,"55,344"
811134095225,AWS DaaS ,2025-01-01,"58,485"
811134095225,AWS DaaS ,2025-02-01,"57,655"
811134095225,AWS DaaS ,2025-03-01,"60,251"
755560366148,SAP-HANA ,2024-04-01,"48,345"
755560366148,SAP-HANA ,2024-05-01,"50,535"
755560366148,SAP-HANA ,2024-06-01,"46,141"
755560366148,SAP-HANA ,2024-07-01,"47,338"
755560366148,SAP-HANA ,2024-08-01,"48,255"
755560366148,SAP-HANA ,2024-09-01,"48,695"
755560366148,SAP-HANA ,2024-10-01,"46,377"
755560366148,SAP-HANA ,2024-11-01,"49,449"
755560366148,SAP-HANA ,2024-12-01,"59,638"
755560366148,SAP-HANA ,2025-01-01,"64,153"
755560366148,SAP-HANA ,2025-02-01,"63,816"
755560366148,SAP-HANA ,2025-03-01,"67,613"
901553615594,merchantdashboards ,2024-04-01,"58,660"
901553615594,merchantdashboards ,2024-05-01,"54,558"
901553615594,merchantdashboards ,2024-06-01,"51,478"
901553615594,merchantdashboards ,2024-07-01,"49,416"
901553615594,merchantdashboards ,2024-08-01,"47,551"
901553615594,merchantdashboards ,2024-09-01,"46,800"
901553615594,merchantdashboards ,2024-10-01,"49,538"
901553615594,merchantdashboards ,2024-11-01,"49,105"
901553615594,merchantdashboards ,2024-12-01,"50,207"
901553615594,merchantdashboards ,2025-01-01,"51,848"
901553615594,merchantdashboards ,2025-02-01,"50,175"
901553615594,merchantdashboards ,2025-03-01,"53,482"
3079193758,IOT Prod ,2024-04-01,"48,625"
3079193758,IOT Prod ,2024-05-01,"47,753"
3079193758,IOT Prod ,2024-06-01,"44,972"
3079193758,IOT Prod ,2024-07-01,"46,662"
3079193758,IOT Prod ,2024-08-01,"49,063"
3079193758,IOT Prod ,2024-09-01,"50,099"
3079193758,IOT Prod ,2024-10-01,"50,804"
3079193758,IOT Prod ,2024-11-01,"47,941"
3079193758,IOT Prod ,2024-12-01,"49,514"
3079193758,IOT Prod ,2025-01-01,"54,207"
3079193758,IOT Prod ,2025-02-01,"49,395"
3079193758,IOT Prod ,2025-03-01,"55,717"
469795226344,billing account_ocl ,2024-04-01,"112,223"
469795226344,billing account_ocl ,2024-05-01,"103,373"
469795226344,billing account_ocl ,2024-06-01,"86,179"
469795226344,billing account_ocl ,2024-07-01,"82,988"
469795226344,billing account_ocl ,2024-08-01,"60,505"
469795226344,billing account_ocl ,2024-09-01,"62,129"
469795226344,billing account_ocl ,2024-10-01,"5,448"
469795226344,billing account_ocl ,2024-11-01,"3,611"
469795226344,billing account_ocl ,2024-12-01,"2,398"
469795226344,billing account_ocl ,2025-01-01,"2,481"
469795226344,billing account_ocl ,2025-02-01,"2,194"
469795226344,billing account_ocl ,2025-03-01,"1,687"
479671683529,cdp risk_ocl ,2024-04-01,"51,536"
479671683529,cdp risk_ocl ,2024-05-01,"44,894"
479671683529,cdp risk_ocl ,2024-06-01,"38,379"
479671683529,cdp risk_ocl ,2024-07-01,"38,731"
479671683529,cdp risk_ocl ,2024-08-01,"33,797"
479671683529,cdp risk_ocl ,2024-09-01,"36,543"
479671683529,cdp risk_ocl ,2024-10-01,"39,281"
479671683529,cdp risk_ocl ,2024-11-01,"35,972"
479671683529,cdp risk_ocl ,2024-12-01,"38,174"
479671683529,cdp risk_ocl ,2025-01-01,"42,164"
479671683529,cdp risk_ocl ,2025-02-01,"43,707"
479671683529,cdp risk_ocl ,2025-03-01,"43,600"
423969094700,pai_push_ocl ,2024-04-01,"43,002"
423969094700,pai_push_ocl ,2024-05-01,"43,716"
423969094700,pai_push_ocl ,2024-06-01,"53,374"
423969094700,pai_push_ocl ,2024-07-01,"47,870"
423969094700,pai_push_ocl ,2024-08-01,"42,907"
423969094700,pai_push_ocl ,2024-09-01,"36,840"
423969094700,pai_push_ocl ,2024-10-01,"38,123"
423969094700,pai_push_ocl ,2024-11-01,"34,874"
423969094700,pai_push_ocl ,2024-12-01,"35,671"
423969094700,pai_push_ocl ,2025-01-01,"36,192"
423969094700,pai_push_ocl ,2025-02-01,"34,141"
423969094700,pai_push_ocl ,2025-03-01,"38,236"
761904723706,kyb ,2024-04-01,"31,322"
761904723706,kyb ,2024-05-01,"31,425"
761904723706,kyb ,2024-06-01,"30,971"
761904723706,kyb ,2024-07-01,"32,258"
761904723706,kyb ,2024-08-01,"33,328"
761904723706,kyb ,2024-09-01,"30,621"
761904723706,kyb ,2024-10-01,"31,309"
761904723706,kyb ,2024-11-01,"32,525"
761904723706,kyb ,2024-12-01,"33,891"
761904723706,kyb ,2025-01-01,"35,088"
761904723706,kyb ,2025-02-01,"33,676"
761904723706,kyb ,2025-03-01,"36,273"
210577074618,recon_prod_ocl ,2024-04-01,"18,017"
210577074618,recon_prod_ocl ,2024-05-01,"18,213"
210577074618,recon_prod_ocl ,2024-06-01,"21,327"
210577074618,recon_prod_ocl ,2024-07-01,"24,170"
210577074618,recon_prod_ocl ,2024-08-01,"26,389"
210577074618,recon_prod_ocl ,2024-09-01,"30,899"
210577074618,recon_prod_ocl ,2024-10-01,"30,246"
210577074618,recon_prod_ocl ,2024-11-01,"28,871"
210577074618,recon_prod_ocl ,2024-12-01,"36,504"
210577074618,recon_prod_ocl ,2025-01-01,"39,757"
210577074618,recon_prod_ocl ,2025-02-01,"41,686"
210577074618,recon_prod_ocl ,2025-03-01,"46,736"
182401677120,onboardingengine ,2024-04-01,"27,750"
182401677120,onboardingengine ,2024-05-01,"28,024"
182401677120,onboardingengine ,2024-06-01,"27,138"
182401677120,onboardingengine ,2024-07-01,"27,600"
182401677120,onboardingengine ,2024-08-01,"28,040"
182401677120,onboardingengine ,2024-09-01,"27,522"
182401677120,onboardingengine ,2024-10-01,"26,289"
182401677120,onboardingengine ,2024-11-01,"26,184"
182401677120,onboardingengine ,2024-12-01,"27,291"
182401677120,onboardingengine ,2025-01-01,"27,707"
182401677120,onboardingengine ,2025-02-01,"27,486"
182401677120,onboardingengine ,2025-03-01,"29,351"
929265682896,payment-non-prod ,2024-04-01,"25,775"
929265682896,payment-non-prod ,2024-05-01,"25,071"
929265682896,payment-non-prod ,2024-06-01,"23,333"
929265682896,payment-non-prod ,2024-07-01,"23,953"
929265682896,payment-non-prod ,2024-08-01,"24,227"
929265682896,payment-non-prod ,2024-09-01,"24,303"
929265682896,payment-non-prod ,2024-10-01,"26,277"
929265682896,payment-non-prod ,2024-11-01,"25,410"
929265682896,payment-non-prod ,2024-12-01,"26,234"
929265682896,payment-non-prod ,2025-01-01,"25,881"
929265682896,payment-non-prod ,2025-02-01,"23,622"
929265682896,payment-non-prod ,2025-03-01,"23,543"
419830208690,AaaS-prod ,2024-04-01,"32,812"
419830208690,AaaS-prod ,2024-05-01,"32,015"
419830208690,AaaS-prod ,2024-06-01,"32,070"
419830208690,AaaS-prod ,2024-07-01,"26,193"
419830208690,AaaS-prod ,2024-08-01,"20,422"
419830208690,AaaS-prod ,2024-09-01,"20,391"
419830208690,AaaS-prod ,2024-10-01,"21,871"
419830208690,AaaS-prod ,2024-11-01,"22,946"
419830208690,AaaS-prod ,2024-12-01,"22,528"
419830208690,AaaS-prod ,2025-01-01,"20,089"
419830208690,AaaS-prod ,2025-02-01,"19,857"
419830208690,AaaS-prod ,2025-03-01,"20,493"
546818093346,verifierAWS ,2024-04-01,"34,050"
546818093346,verifierAWS ,2024-05-01,"32,203"
546818093346,verifierAWS ,2024-06-01,"33,110"
546818093346,verifierAWS ,2024-07-01,"32,444"
546818093346,verifierAWS ,2024-08-01,"31,395"
546818093346,verifierAWS ,2024-09-01,"28,810"
546818093346,verifierAWS ,2024-10-01,"21,466"
546818093346,verifierAWS ,2024-11-01,"15,160"
546818093346,verifierAWS ,2024-12-01,"15,788"
546818093346,verifierAWS ,2025-01-01,"15,626"
546818093346,verifierAWS ,2025-02-01,"14,818"
546818093346,verifierAWS ,2025-03-01,"15,846"
211125515568,risk-ocl-tpap ,2024-04-01,"14,930"
211125515568,risk-ocl-tpap ,2024-05-01,"19,207"
211125515568,risk-ocl-tpap ,2024-06-01,"19,127"
211125515568,risk-ocl-tpap ,2024-07-01,"20,637"
211125515568,risk-ocl-tpap ,2024-08-01,"23,496"
211125515568,risk-ocl-tpap ,2024-09-01,"23,367"
211125515568,risk-ocl-tpap ,2024-10-01,"25,540"
211125515568,risk-ocl-tpap ,2024-11-01,"24,600"
211125515568,risk-ocl-tpap ,2024-12-01,"25,389"
211125515568,risk-ocl-tpap ,2025-01-01,"24,982"
211125515568,risk-ocl-tpap ,2025-02-01,"23,051"
211125515568,risk-ocl-tpap ,2025-03-01,"34,582"
753168370952,hawkeye_ocl ,2024-04-01,"28,435"
753168370952,hawkeye_ocl ,2024-05-01,"28,609"
753168370952,hawkeye_ocl ,2024-06-01,"25,612"
753168370952,hawkeye_ocl ,2024-07-01,"25,477"
753168370952,hawkeye_ocl ,2024-08-01,"22,245"
753168370952,hawkeye_ocl ,2024-09-01,"21,337"
753168370952,hawkeye_ocl ,2024-10-01,"21,928"
753168370952,hawkeye_ocl ,2024-11-01,"20,663"
753168370952,hawkeye_ocl ,2024-12-01,"20,888"
753168370952,hawkeye_ocl ,2025-01-01,"20,210"
753168370952,hawkeye_ocl ,2025-02-01,"18,599"
753168370952,hawkeye_ocl ,2025-03-01,"20,061"
752518464574,User Preferences System ,2024-04-01,"21,520"
752518464574,User Preferences System ,2024-05-01,"22,210"
752518464574,User Preferences System ,2024-06-01,"20,662"
752518464574,User Preferences System ,2024-07-01,"23,206"
752518464574,User Preferences System ,2024-08-01,"22,979"
752518464574,User Preferences System ,2024-09-01,"20,896"
752518464574,User Preferences System ,2024-10-01,"19,974"
752518464574,User Preferences System ,2024-11-01,"19,249"
752518464574,User Preferences System ,2024-12-01,"23,751"
752518464574,User Preferences System ,2025-01-01,"24,717"
752518464574,User Preferences System ,2025-02-01,"23,286"
752518464574,User Preferences System ,2025-03-01,"25,941"
233815244996,payment-platform_nonprod_ocl ,2024-04-01,"24,384"
233815244996,payment-platform_nonprod_ocl ,2024-05-01,"21,333"
233815244996,payment-platform_nonprod_ocl ,2024-06-01,"18,172"
233815244996,payment-platform_nonprod_ocl ,2024-07-01,"18,473"
233815244996,payment-platform_nonprod_ocl ,2024-08-01,"18,336"
233815244996,payment-platform_nonprod_ocl ,2024-09-01,"18,550"
233815244996,payment-platform_nonprod_ocl ,2024-10-01,"19,860"
233815244996,payment-platform_nonprod_ocl ,2024-11-01,"19,732"
233815244996,payment-platform_nonprod_ocl ,2024-12-01,"21,942"
233815244996,payment-platform_nonprod_ocl ,2025-01-01,"21,546"
233815244996,payment-platform_nonprod_ocl ,2025-02-01,"18,385"
233815244996,payment-platform_nonprod_ocl ,2025-03-01,"16,892"
647564693872,aml-prod ,2024-04-01,"16,597"
647564693872,aml-prod ,2024-05-01,"12,368"
647564693872,aml-prod ,2024-06-01,"20,174"
647564693872,aml-prod ,2024-07-01,"12,281"
647564693872,aml-prod ,2024-08-01,"19,146"
647564693872,aml-prod ,2024-09-01,"11,093"
647564693872,aml-prod ,2024-10-01,"15,318"
647564693872,aml-prod ,2024-11-01,"12,914"
647564693872,aml-prod ,2024-12-01,"13,229"
647564693872,aml-prod ,2025-01-01,"25,507"
647564693872,aml-prod ,2025-02-01,"29,251"
647564693872,aml-prod ,2025-03-01,"32,331"
975049957371,tpap-dwh ,2024-04-01,"2,969"
975049957371,tpap-dwh ,2024-05-01,"12,419"
975049957371,tpap-dwh ,2024-06-01,"13,202"
975049957371,tpap-dwh ,2024-07-01,"17,346"
975049957371,tpap-dwh ,2024-08-01,"16,685"
975049957371,tpap-dwh ,2024-09-01,"16,733"
975049957371,tpap-dwh ,2024-10-01,"17,593"
975049957371,tpap-dwh ,2024-11-01,"18,342"
975049957371,tpap-dwh ,2024-12-01,"26,810"
975049957371,tpap-dwh ,2025-01-01,"25,808"
975049957371,tpap-dwh ,2025-02-01,"24,718"
975049957371,tpap-dwh ,2025-03-01,"27,159"
161115069565,infosec-soc ,2024-04-01,"18,181"
161115069565,infosec-soc ,2024-05-01,"18,224"
161115069565,infosec-soc ,2024-06-01,"18,094"
161115069565,infosec-soc ,2024-07-01,"18,152"
161115069565,infosec-soc ,2024-08-01,"18,150"
161115069565,infosec-soc ,2024-09-01,"17,066"
161115069565,infosec-soc ,2024-10-01,"17,179"
161115069565,infosec-soc ,2024-11-01,"16,979"
161115069565,infosec-soc ,2024-12-01,"17,104"
161115069565,infosec-soc ,2025-01-01,"17,151"
161115069565,infosec-soc ,2025-02-01,"16,611"
161115069565,infosec-soc ,2025-03-01,"17,456"
758230397644,Mall Bangalore ,2024-04-01,"21,130"
758230397644,Mall Bangalore ,2024-05-01,"19,709"
758230397644,Mall Bangalore ,2024-06-01,"18,341"
758230397644,Mall Bangalore ,2024-07-01,"16,719"
758230397644,Mall Bangalore ,2024-08-01,"14,395"
758230397644,Mall Bangalore ,2024-09-01,"13,912"
758230397644,Mall Bangalore ,2024-10-01,"17,711"
758230397644,Mall Bangalore ,2024-11-01,"17,946"
758230397644,Mall Bangalore ,2024-12-01,"17,677"
758230397644,Mall Bangalore ,2025-01-01,"16,021"
758230397644,Mall Bangalore ,2025-02-01,"15,634"
758230397644,Mall Bangalore ,2025-03-01,"15,707"
28914776520,edc_prod_ocl ,2024-04-01,"17,371"
28914776520,edc_prod_ocl ,2024-05-01,"18,748"
28914776520,edc_prod_ocl ,2024-06-01,"19,383"
28914776520,edc_prod_ocl ,2024-07-01,"17,647"
28914776520,edc_prod_ocl ,2024-08-01,"16,058"
28914776520,edc_prod_ocl ,2024-09-01,"15,231"
28914776520,edc_prod_ocl ,2024-10-01,"15,353"
28914776520,edc_prod_ocl ,2024-11-01,"14,968"
28914776520,edc_prod_ocl ,2024-12-01,"15,261"
28914776520,edc_prod_ocl ,2025-01-01,"15,602"
28914776520,edc_prod_ocl ,2025-02-01,"14,900"
