account_id,account_name,month,spend
567423616371,parent account_ocl ,2024-05-01,214713.1787
567423616371,parent account_ocl ,2024-06-01,201027.5401
567423616371,parent account_ocl ,2024-07-01,178154.8357
567423616371,parent account_ocl ,2024-08-01,156288.2419
567423616371,parent account_ocl ,2024-09-01,156502.2059
567423616371,parent account_ocl ,2024-10-01,-0.0001688707
567423616371,parent account_ocl ,2024-11-01,155184.2131
567423616371,parent account_ocl ,2024-12-01,161627.0788
567423616371,parent account_ocl ,2025-01-01,159287.5868
567423616371,parent account_ocl ,2025-02-01,157295.0433
567423616371,parent account_ocl ,2025-03-01,125454.5101
340077773684,Paytm Financial Services ,2024-04-01,163433.8895
340077773684,Paytm Financial Services ,2024-05-01,156098.8867
340077773684,Paytm Financial Services ,2024-06-01,163134.2048
340077773684,Paytm Financial Services ,2024-07-01,169062.436
340077773684,Paytm Financial Services ,2024-08-01,161049.4618
340077773684,Paytm Financial Services ,2024-09-01,149386.8569
340077773684,Paytm Financial Services ,2024-10-01,196.0882101
340077773684,Paytm Financial Services ,2024-11-01,152159.0986
340077773684,Paytm Financial Services ,2024-12-01,163357.4459
340077773684,Paytm Financial Services ,2025-01-01,161684.7952
340077773684,Paytm Financial Services ,2025-02-01,156000.2419
340077773684,Paytm Financial Services ,2025-03-01,140631.2387
304016915943,payments-data-rtdd_prod_ocl ,2024-04-01,129362.5924
304016915943,payments-data-rtdd_prod_ocl ,2024-05-01,122787.0419
304016915943,payments-data-rtdd_prod_ocl ,2024-06-01,123309.8043
304016915943,payments-data-rtdd_prod_ocl ,2024-07-01,116053.9715
304016915943,payments-data-rtdd_prod_ocl ,2024-08-01,112959.7799
304016915943,payments-data-rtdd_prod_ocl ,2024-09-01,111340.7345
304016915943,payments-data-rtdd_prod_ocl ,2024-10-01,0.0001260471
304016915943,payments-data-rtdd_prod_ocl ,2024-11-01,118865.9252
304016915943,payments-data-rtdd_prod_ocl ,2024-12-01,133058.4904
304016915943,payments-data-rtdd_prod_ocl ,2025-01-01,124766.2641
304016915943,payments-data-rtdd_prod_ocl ,2025-02-01,122983.4499
304016915943,payments-data-rtdd_prod_ocl ,2025-03-01,30995.39711
968032760053,Fraud AWS ,2024-04-01,102009.4349
968032760053,Fraud AWS ,2024-05-01,105011.6919
968032760053,Fraud AWS ,2024-06-01,108326.3906
968032760053,Fraud AWS ,2024-07-01,113410.6205
968032760053,Fraud AWS ,2024-08-01,115962.6428
968032760053,Fraud AWS ,2024-09-01,108822.0611
968032760053,Fraud AWS ,2024-10-01,-4.08198e-05
968032760053,Fraud AWS ,2024-11-01,97489.49614
968032760053,Fraud AWS ,2024-12-01,108911.3727
968032760053,Fraud AWS ,2025-01-01,108317.748
968032760053,Fraud AWS ,2025-02-01,115143.64
968032760053,Fraud AWS ,2025-03-01,96647.34437
2637409966,user-management-prod ,2024-04-01,88287.50837
2637409966,user-management-prod ,2024-05-01,88111.52307
2637409966,user-management-prod ,2024-06-01,100053.9763
2637409966,user-management-prod ,2024-07-01,103937.7255
2637409966,user-management-prod ,2024-08-01,107463.104
2637409966,user-management-prod ,2024-09-01,106051.942
2637409966,user-management-prod ,2024-10-01,1987.205392
2637409966,user-management-prod ,2024-11-01,88632.34805
2637409966,user-management-prod ,2024-12-01,90659.99236
2637409966,user-management-prod ,2025-01-01,107783.6283
2637409966,user-management-prod ,2025-02-01,93770.42039
2637409966,user-management-prod ,2025-03-01,76757.25331
424503791295,merchant-payments-api_prod_ocl ,2024-04-01,105465.0082
424503791295,merchant-payments-api_prod_ocl ,2024-05-01,96387.45123
424503791295,merchant-payments-api_prod_ocl ,2024-06-01,96952.67053
424503791295,merchant-payments-api_prod_ocl ,2024-07-01,95288.99027
424503791295,merchant-payments-api_prod_ocl ,2024-08-01,92098.01909
424503791295,merchant-payments-api_prod_ocl ,2024-09-01,83329.69561
424503791295,merchant-payments-api_prod_ocl ,2024-10-01,1551.51249
424503791295,merchant-payments-api_prod_ocl ,2024-11-01,88141.13503
424503791295,merchant-payments-api_prod_ocl ,2024-12-01,89779.19938
424503791295,merchant-payments-api_prod_ocl ,2025-01-01,92655.3281
424503791295,merchant-payments-api_prod_ocl ,2025-02-01,95066.95423
424503791295,merchant-payments-api_prod_ocl ,2025-03-01,82537.16335
75790327284,cdp_growth marketing_ocl ,2024-04-01,94252.48989
75790327284,cdp_growth marketing_ocl ,2024-05-01,96366.34057
75790327284,cdp_growth marketing_ocl ,2024-06-01,94186.46414
75790327284,cdp_growth marketing_ocl ,2024-07-01,86763.93468
75790327284,cdp_growth marketing_ocl ,2024-08-01,78899.52331
75790327284,cdp_growth marketing_ocl ,2024-09-01,71209.75668
75790327284,cdp_growth marketing_ocl ,2024-10-01,33.93016883
75790327284,cdp_growth marketing_ocl ,2024-11-01,72945.25289
75790327284,cdp_growth marketing_ocl ,2024-12-01,80618.60927
75790327284,cdp_growth marketing_ocl ,2025-01-01,78303.3356
75790327284,cdp_growth marketing_ocl ,2025-02-01,76213.20546
75790327284,cdp_growth marketing_ocl ,2025-03-01,67289.67698
899249751508,PayTm DaaS ML ,2024-04-01,70012.01269
899249751508,PayTm DaaS ML ,2024-05-01,61053.07967
899249751508,PayTm DaaS ML ,2024-06-01,63303.93926
899249751508,PayTm DaaS ML ,2024-07-01,65143.2648
899249751508,PayTm DaaS ML ,2024-08-01,66452.32087
899249751508,PayTm DaaS ML ,2024-09-01,65660.53705
899249751508,PayTm DaaS ML ,2024-10-01,968.6887676
899249751508,PayTm DaaS ML ,2024-11-01,81679.52292
899249751508,PayTm DaaS ML ,2024-12-01,85102.00958
899249751508,PayTm DaaS ML ,2025-01-01,89200.45925
899249751508,PayTm DaaS ML ,2025-02-01,88579.9388
899249751508,PayTm DaaS ML ,2025-03-01,82055.9909
564188254156,Lending DataScience ,2024-04-01,94693.44293
564188254156,Lending DataScience ,2024-05-01,95814.94627
564188254156,Lending DataScience ,2024-06-01,85478.75634
564188254156,Lending DataScience ,2024-07-01,71715.38406
564188254156,Lending DataScience ,2024-08-01,59808.92078
564188254156,Lending DataScience ,2024-09-01,63853.36163
564188254156,Lending DataScience ,2024-10-01,74.00718329
564188254156,Lending DataScience ,2024-11-01,63145.74993
564188254156,Lending DataScience ,2024-12-01,60231.3096
564188254156,Lending DataScience ,2025-01-01,60215.07347
564188254156,Lending DataScience ,2025-02-01,58066.56626
564188254156,Lending DataScience ,2025-03-01,55869.00541
898496923608,games_pfg ,2024-04-01,73659.30279
898496923608,games_pfg ,2024-05-01,80924.20601
898496923608,games_pfg ,2024-06-01,86910.32833
898496923608,games_pfg ,2024-07-01,81935.5803
898496923608,games_pfg ,2024-08-01,80809.76245
898496923608,games_pfg ,2024-09-01,71531.11476
898496923608,games_pfg ,2024-10-01,207.0106882
898496923608,games_pfg ,2024-11-01,56577.4008
898496923608,games_pfg ,2024-12-01,55839.29331
898496923608,games_pfg ,2025-01-01,58017.27117
898496923608,games_pfg ,2025-02-01,61029.3642
898496923608,games_pfg ,2025-03-01,51812.55077
272415727726,Paytm Ads ,2024-04-01,66903.32273
272415727726,Paytm Ads ,2024-05-01,59330.51817
272415727726,Paytm Ads ,2024-06-01,60666.23347
272415727726,Paytm Ads ,2024-07-01,61876.96631
272415727726,Paytm Ads ,2024-08-01,62709.36744
272415727726,Paytm Ads ,2024-09-01,60961.88356
272415727726,Paytm Ads ,2024-10-01,1916.280033
272415727726,Paytm Ads ,2024-11-01,63898.68079
272415727726,Paytm Ads ,2024-12-01,68753.64415
272415727726,Paytm Ads ,2025-01-01,73777.12124
272415727726,Paytm Ads ,2025-02-01,72982.60862
272415727726,Paytm Ads ,2025-03-01,59451.51503
337891198417,digital_cst ,2024-04-01,3113.095702
337891198417,digital_cst ,2024-05-01,3265.922247
337891198417,digital_cst ,2024-06-01,12531.62456
337891198417,digital_cst ,2024-07-01,23494.30698
337891198417,digital_cst ,2024-08-01,31492.03122
337891198417,digital_cst ,2024-09-01,53799.20195
337891198417,digital_cst ,2024-10-01,-5.3627e-06
337891198417,digital_cst ,2024-11-01,106600.7816
337891198417,digital_cst ,2024-12-01,136851.7747
337891198417,digital_cst ,2025-01-01,177351.2436
337891198417,digital_cst ,2025-02-01,104054.1689
337891198417,digital_cst ,2025-03-01,42250.76621
445736908015,recharge bill payments_ocl ,2024-04-01,58648.76665
445736908015,recharge bill payments_ocl ,2024-05-01,58292.1664
445736908015,recharge bill payments_ocl ,2024-06-01,60590.17128
445736908015,recharge bill payments_ocl ,2024-07-01,61363.3038
445736908015,recharge bill payments_ocl ,2024-08-01,60034.53775
445736908015,recharge bill payments_ocl ,2024-09-01,60468.81034
445736908015,recharge bill payments_ocl ,2024-10-01,16.92315998
445736908015,recharge bill payments_ocl ,2024-11-01,63127.03973
445736908015,recharge bill payments_ocl ,2024-12-01,63792.97355
445736908015,recharge bill payments_ocl ,2025-01-01,64820.9348
445736908015,recharge bill payments_ocl ,2025-02-01,65574.26174
445736908015,recharge bill payments_ocl ,2025-03-01,48969.43379
211125458732,tpap-prod ,2024-04-01,14674.67528
211125458732,tpap-prod ,2024-05-01,32439.47691
211125458732,tpap-prod ,2024-06-01,47884.87108
211125458732,tpap-prod ,2024-07-01,55998.61933
211125458732,tpap-prod ,2024-08-01,65019.09755
211125458732,tpap-prod ,2024-09-01,54408.5353
211125458732,tpap-prod ,2024-10-01,-2.47621e-05
211125458732,tpap-prod ,2024-11-01,65247.6603
211125458732,tpap-prod ,2024-12-01,60227.73221
211125458732,tpap-prod ,2025-01-01,64511.08622
211125458732,tpap-prod ,2025-02-01,67472.57587
211125458732,tpap-prod ,2025-03-01,63008.71518
705108899578,daas-managed-services ,2024-04-01,57624.09832
705108899578,daas-managed-services ,2024-05-01,51900.44661
705108899578,daas-managed-services ,2024-06-01,51961.20401
705108899578,daas-managed-services ,2024-07-01,51648.56097
705108899578,daas-managed-services ,2024-08-01,48927.70713
705108899578,daas-managed-services ,2024-09-01,49740.89808
705108899578,daas-managed-services ,2024-10-01,-7.1947e-06
705108899578,daas-managed-services ,2024-11-01,46868.33628
705108899578,daas-managed-services ,2024-12-01,51427.66137
705108899578,daas-managed-services ,2025-01-01,49996.59491
705108899578,daas-managed-services ,2025-02-01,51749.60989
705108899578,daas-managed-services ,2025-03-01,64655.82169
746682193773,cds ,2024-04-01,50710.60864
746682193773,cds ,2024-05-01,51433.43362
746682193773,cds ,2024-06-01,41419.25984
746682193773,cds ,2024-07-01,47812.2391
746682193773,cds ,2024-08-01,43304.23773
746682193773,cds ,2024-09-01,30392.41549
746682193773,cds ,2024-10-01,3.83433e-05
746682193773,cds ,2024-11-01,29115.39908
746682193773,cds ,2024-12-01,29786.02627
746682193773,cds ,2025-01-01,28636.73822
746682193773,cds ,2025-02-01,29568.16141
746682193773,cds ,2025-03-01,30930.60336
3079193758,IOT Prod ,2024-04-01,40102.22015
3079193758,IOT Prod ,2024-05-01,39352.23636
3079193758,IOT Prod ,2024-06-01,36733.51615
3079193758,IOT Prod ,2024-07-01,39042.42995
3079193758,IOT Prod ,2024-08-01,41248.74539
3079193758,IOT Prod ,2024-09-01,42226.81907
3079193758,IOT Prod ,2024-10-01,1.046729693
3079193758,IOT Prod ,2024-11-01,39969.38259
3079193758,IOT Prod ,2024-12-01,41041.95498
3079193758,IOT Prod ,2025-01-01,45132.36453
3079193758,IOT Prod ,2025-02-01,41199.75893
3079193758,IOT Prod ,2025-03-01,6490.374215
359716425895,Travel Aws ,2024-04-01,37723.88174
359716425895,Travel Aws ,2024-05-01,37989.10973
359716425895,Travel Aws ,2024-06-01,35289.52132
359716425895,Travel Aws ,2024-07-01,34152.18805
359716425895,Travel Aws ,2024-08-01,35292.23631
359716425895,Travel Aws ,2024-09-01,35581.77399
359716425895,Travel Aws ,2024-10-01,1.56704e-05
359716425895,Travel Aws ,2024-11-01,41194.22021
359716425895,Travel Aws ,2024-12-01,41502.69158
359716425895,Travel Aws ,2025-01-01,38643.39069
359716425895,Travel Aws ,2025-02-01,38394.22437
359716425895,Travel Aws ,2025-03-01,29290.60126
381491835802,uth-prod ,2024-04-01,3909.387886
381491835802,uth-prod ,2024-05-01,8175.991493
381491835802,uth-prod ,2024-06-01,12187.52084
381491835802,uth-prod ,2024-07-01,25264.89425
381491835802,uth-prod ,2024-08-01,34582.6561
381491835802,uth-prod ,2024-09-01,35386.11985
381491835802,uth-prod ,2024-10-01,7.094914981
381491835802,uth-prod ,2024-11-01,47413.62778
381491835802,uth-prod ,2024-12-01,49848.3306
381491835802,uth-prod ,2025-01-01,52905.67826
381491835802,uth-prod ,2025-02-01,56410.09016
381491835802,uth-prod ,2025-03-01,72133.43999
811134095225,AWS DaaS ,2024-04-01,30794.31873
811134095225,AWS DaaS ,2024-05-01,31699.68557
811134095225,AWS DaaS ,2024-06-01,30697.55058
811134095225,AWS DaaS ,2024-07-01,32722.01586
811134095225,AWS DaaS ,2024-08-01,33928.53443
811134095225,AWS DaaS ,2024-09-01,33988.31179
811134095225,AWS DaaS ,2024-10-01,18.59891915
811134095225,AWS DaaS ,2024-11-01,34597.10066
811134095225,AWS DaaS ,2024-12-01,35609.23902
811134095225,AWS DaaS ,2025-01-01,37648.75577
811134095225,AWS DaaS ,2025-02-01,39738.64514
811134095225,AWS DaaS ,2025-03-01,35903.03694
901553615594,merchantdashboards ,2024-04-01,41021.52591
901553615594,merchantdashboards ,2024-05-01,37050.68475
901553615594,merchantdashboards ,2024-06-01,35742.00573
901553615594,merchantdashboards ,2024-07-01,33399.87679
901553615594,merchantdashboards ,2024-08-01,32145.36133
901553615594,merchantdashboards ,2024-09-01,31761.95789
901553615594,merchantdashboards ,2024-10-01,257.1842727
901553615594,merchantdashboards ,2024-11-01,32080.05273
901553615594,merchantdashboards ,2024-12-01,32909.86818
901553615594,merchantdashboards ,2025-01-01,35311.80572
901553615594,merchantdashboards ,2025-02-01,34947.51307
901553615594,merchantdashboards ,2025-03-01,25960.67665
479671683529,cdp risk_ocl ,2024-04-01,42943.80423
479671683529,cdp risk_ocl ,2024-05-01,37964.50999
479671683529,cdp risk_ocl ,2024-06-01,32550.54575
479671683529,cdp risk_ocl ,2024-07-01,32881.4957
479671683529,cdp risk_ocl ,2024-08-01,22358.90344
479671683529,cdp risk_ocl ,2024-09-01,21517.19658
479671683529,cdp risk_ocl ,2024-10-01,2.7679e-06
479671683529,cdp risk_ocl ,2024-11-01,19959.40621
479671683529,cdp risk_ocl ,2024-12-01,20972.61536
479671683529,cdp risk_ocl ,2025-01-01,22795.03032
479671683529,cdp risk_ocl ,2025-02-01,25501.54018
479671683529,cdp risk_ocl ,2025-03-01,24411.14497
761904723706,kyb ,2024-04-01,21905.30252
761904723706,kyb ,2024-05-01,22002.2503
761904723706,kyb ,2024-06-01,21758.68222
761904723706,kyb ,2024-07-01,23357.94723
761904723706,kyb ,2024-08-01,24944.14457
761904723706,kyb ,2024-09-01,22157.09266
761904723706,kyb ,2024-10-01,3.686011818
761904723706,kyb ,2024-11-01,23472.57782
761904723706,kyb ,2024-12-01,24300.24595
761904723706,kyb ,2025-01-01,25737.70397
761904723706,kyb ,2025-02-01,24642.72066
761904723706,kyb ,2025-03-01,20904.44697
755560366148,SAP-HANA ,2024-04-01,20821.24356
755560366148,SAP-HANA ,2024-05-01,21876.28788
755560366148,SAP-HANA ,2024-06-01,21716.18443
755560366148,SAP-HANA ,2024-07-01,21919.51277
755560366148,SAP-HANA ,2024-08-01,21730.24369
755560366148,SAP-HANA ,2024-09-01,21736.04964
755560366148,SAP-HANA ,2024-10-01,2910.74008
755560366148,SAP-HANA ,2024-11-01,22229.74869
755560366148,SAP-HANA ,2024-12-01,21709.28276
755560366148,SAP-HANA ,2025-01-01,22327.10544
755560366148,SAP-HANA ,2025-02-01,26448.55213
755560366148,SAP-HANA ,2025-03-01,25340.54325
210577074618,recon_prod_ocl ,2024-04-01,12316.91866
210577074618,recon_prod_ocl ,2024-05-01,12454.86255
210577074618,recon_prod_ocl ,2024-06-01,15003.78177
210577074618,recon_prod_ocl ,2024-07-01,17320.8684
210577074618,recon_prod_ocl ,2024-08-01,19438.09276
210577074618,recon_prod_ocl ,2024-09-01,22855.57063
210577074618,recon_prod_ocl ,2024-10-01,0.0001160042
210577074618,recon_prod_ocl ,2024-11-01,21463.63648
210577074618,recon_prod_ocl ,2024-12-01,28318.72523
210577074618,recon_prod_ocl ,2025-01-01,30982.14557
210577074618,recon_prod_ocl ,2025-02-01,32918.41624
210577074618,recon_prod_ocl ,2025-03-01,35459.56903
182401677120,onboardingengine ,2024-04-01,19826.50321
182401677120,onboardingengine ,2024-05-01,20028.35913
182401677120,onboardingengine ,2024-06-01,19572.58763
182401677120,onboardingengine ,2024-07-01,19837.39836
182401677120,onboardingengine ,2024-08-01,20188.79118
182401677120,onboardingengine ,2024-09-01,20155.91553
182401677120,onboardingengine ,2024-10-01,219.4611217
182401677120,onboardingengine ,2024-11-01,19006.73695
182401677120,onboardingengine ,2024-12-01,19774.22213
182401677120,onboardingengine ,2025-01-01,20143.01309
182401677120,onboardingengine ,2025-02-01,20356.84484
182401677120,onboardingengine ,2025-03-01,18956.67002
423969094700,pai_push_ocl ,2024-04-01,20479.99223
423969094700,pai_push_ocl ,2024-05-01,20849.23732
423969094700,pai_push_ocl ,2024-06-01,30932.66073
423969094700,pai_push_ocl ,2024-07-01,24861.2445
423969094700,pai_push_ocl ,2024-08-01,20656.53631
423969094700,pai_push_ocl ,2024-09-01,17116.96611
423969094700,pai_push_ocl ,2024-10-01,4.89808e-05
423969094700,pai_push_ocl ,2024-11-01,15453.00207
423969094700,pai_push_ocl ,2024-12-01,15762.41949
423969094700,pai_push_ocl ,2025-01-01,16521.92458
423969094700,pai_push_ocl ,2025-02-01,16308.63459
423969094700,pai_push_ocl ,2025-03-01,7852.639666
419830208690,AaaS-prod ,2024-04-01,24359.56984
419830208690,AaaS-prod ,2024-05-01,23090.80845
419830208690,AaaS-prod ,2024-06-01,23299.95791
419830208690,AaaS-prod ,2024-07-01,19046.4006
419830208690,AaaS-prod ,2024-08-01,15137.8255
419830208690,AaaS-prod ,2024-09-01,15226.10123
419830208690,AaaS-prod ,2024-10-01,87.85945628
419830208690,AaaS-prod ,2024-11-01,17522.59092
419830208690,AaaS-prod ,2024-12-01,17060.90295
419830208690,AaaS-prod ,2025-01-01,15108.80604
419830208690,AaaS-prod ,2025-02-01,15295.6428
419830208690,AaaS-prod ,2025-03-01,14430.11728
753168370952,hawkeye_ocl ,2024-04-01,24025.38139
753168370952,hawkeye_ocl ,2024-05-01,23176.06185
753168370952,hawkeye_ocl ,2024-06-01,21252.13219
753168370952,hawkeye_ocl ,2024-07-01,20910.87756
753168370952,hawkeye_ocl ,2024-08-01,17689.80305
753168370952,hawkeye_ocl ,2024-09-01,16980.86956
753168370952,hawkeye_ocl ,2024-10-01,4.73903e-05
753168370952,hawkeye_ocl ,2024-11-01,16269.99737
753168370952,hawkeye_ocl ,2024-12-01,16208.77117
753168370952,hawkeye_ocl ,2025-01-01,15330.50022
753168370952,hawkeye_ocl ,2025-02-01,14230.31351
753168370952,hawkeye_ocl ,2025-03-01,8370.372923
929265682896,payment-non-prod ,2024-04-01,15537.49361
929265682896,payment-non-prod ,2024-05-01,15547.83013
929265682896,payment-non-prod ,2024-06-01,14700.51659
929265682896,payment-non-prod ,2024-07-01,14859.00697
929265682896,payment-non-prod ,2024-08-01,15036.20726
929265682896,payment-non-prod ,2024-09-01,14957.63896
929265682896,payment-non-prod ,2024-10-01,-3.87327e-05
929265682896,payment-non-prod ,2024-11-01,16367.49059
929265682896,payment-non-prod ,2024-12-01,16916.17405
929265682896,payment-non-prod ,2025-01-01,16898.70401
929265682896,payment-non-prod ,2025-02-01,16324.66236
929265682896,payment-non-prod ,2025-03-01,9093.057432
546818093346,verifierAWS ,2024-04-01,17889.92774
546818093346,verifierAWS ,2024-05-01,18629.34993
546818093346,verifierAWS ,2024-06-01,19358.71239
546818093346,verifierAWS ,2024-07-01,19206.48991
546818093346,verifierAWS ,2024-08-01,19678.02763
546818093346,verifierAWS ,2024-09-01,19013.50735
546818093346,verifierAWS ,2024-10-01,728.300135
546818093346,verifierAWS ,2024-11-01,7907.354435
546818093346,verifierAWS ,2024-12-01,8125.14563
546818093346,verifierAWS ,2025-01-01,8115.101409
546818093346,verifierAWS ,2025-02-01,8218.868578
546818093346,verifierAWS ,2025-03-01,6668.991933
647564693872,aml-prod ,2024-04-01,14303.27062
647564693872,aml-prod ,2024-05-01,10502.0124
647564693872,aml-prod ,2024-06-01,17311.34035
647564693872,aml-prod ,2024-07-01,10176.62879
647564693872,aml-prod ,2024-08-01,16261.05041
647564693872,aml-prod ,2024-09-01,9155.452563
647564693872,aml-prod ,2024-10-01,6.2424e-06
647564693872,aml-prod ,2024-11-01,10811.29237
647564693872,aml-prod ,2024-12-01,11073.87071
647564693872,aml-prod ,2025-01-01,21949.06642
647564693872,aml-prod ,2025-02-01,25353.71815
647564693872,aml-prod ,2025-03-01,1235.801395
975049957371,tpap-dwh ,2024-04-01,2099.071858
975049957371,tpap-dwh ,2024-05-01,10362.70369
975049957371,tpap-dwh ,2024-06-01,11023.89504
975049957371,tpap-dwh ,2024-07-01,14314.84189
975049957371,tpap-dwh ,2024-08-01,9130.823646
975049957371,tpap-dwh ,2024-09-01,9465.629989
975049957371,tpap-dwh ,2024-10-01,6.615e-07
975049957371,tpap-dwh ,2024-11-01,10637.45589
975049957371,tpap-dwh ,2024-12-01,17259.93471
975049957371,tpap-dwh ,2025-01-01,18504.78571
975049957371,tpap-dwh ,2025-02-01,18259.27462
975049957371,tpap-dwh ,2025-03-01,19413.18692
211125515568,risk-ocl-tpap ,2024-04-01,6983.429639
211125515568,risk-ocl-tpap ,2024-05-01,10073.12527
211125515568,risk-ocl-tpap ,2024-06-01,10139.96499
211125515568,risk-ocl-tpap ,2024-07-01,10809.68591
211125515568,risk-ocl-tpap ,2024-08-01,11433.87869
211125515568,risk-ocl-tpap ,2024-09-01,11674.51029
211125515568,risk-ocl-tpap ,2024-10-01,5.488e-06
211125515568,risk-ocl-tpap ,2024-11-01,14936.24147
211125515568,risk-ocl-tpap ,2024-12-01,15547.47581
211125515568,risk-ocl-tpap ,2025-01-01,15338.59808
211125515568,risk-ocl-tpap ,2025-02-01,14505.56316
211125515568,risk-ocl-tpap ,2025-03-01,17762.93497
161115069565,infosec-soc ,2024-04-01,12556.52848
161115069565,infosec-soc ,2024-05-01,12446.86305
161115069565,infosec-soc ,2024-06-01,12436.11777
161115069565,infosec-soc ,2024-07-01,12412.6791
161115069565,infosec-soc ,2024-08-01,12427.71385
161115069565,infosec-soc ,2024-09-01,11636.19054
161115069565,infosec-soc ,2024-10-01,54.1146121
161115069565,infosec-soc ,2024-11-01,11697.64754
161115069565,infosec-soc ,2024-12-01,11714.09943
161115069565,infosec-soc ,2025-01-01,11771.65417
161115069565,infosec-soc ,2025-02-01,11659.20284
161115069565,infosec-soc ,2025-03-01,10874.68311
752518464574,User Preferences System ,2024-04-01,11217.9074
752518464574,User Preferences System ,2024-05-01,12168.41909
752518464574,User Preferences System ,2024-06-01,10849.5846
752518464574,User Preferences System ,2024-07-01,12343.91395
752518464574,User Preferences System ,2024-08-01,12350.64598
752518464574,User Preferences System ,2024-09-01,11236.56947
752518464574,User Preferences System ,2024-10-01,8.781875815
752518464574,User Preferences System ,2024-11-01,10321.92511
752518464574,User Preferences System ,2024-12-01,13637.5282
752518464574,User Preferences System ,2025-01-01,14203.22116
752518464574,User Preferences System ,2025-02-01,13862.41471
752518464574,User Preferences System ,2025-03-01,6449.667281
251917288737,IT Production ,2024-04-01,11053.6263
251917288737,IT Production ,2024-05-01,9173.8666
251917288737,IT Production ,2024-06-01,9527.044392
251917288737,IT Production ,2024-07-01,9743.979931
251917288737,IT Production ,2024-08-01,10208.04037
251917288737,IT Production ,2024-09-01,10383.33261
251917288737,IT Production ,2024-10-01,-0.0001038533
251917288737,IT Production ,2024-11-01,11810.15249
251917288737,IT Production ,2024-12-01,12639.40799
251917288737,IT Production ,2025-01-01,12068.15851
251917288737,IT Production ,2025-02-01,11861.61227
251917288737,IT Production ,2025-03-01,10046.00626
72401294672,Oauth AWS ,2024-04-01,9918.656665
72401294672,Oauth AWS ,2024-05-01,9751.096164
72401294672,Oauth AWS ,2024-06-01,10006.20956
72401294672,Oauth AWS ,2024-07-01,10115.31278
72401294672,Oauth AWS ,2024-08-01,10235.71764
72401294672,Oauth AWS ,2024-09-01,14971.473
72401294672,Oauth AWS ,2024-10-01,645.3380269
72401294672,Oauth AWS ,2024-11-01,10122.85864
72401294672,Oauth AWS ,2024-12-01,10492.8976
72401294672,Oauth AWS ,2025-01-01,10048.93773
72401294672,Oauth AWS ,2025-02-01,9994.262392
72401294672,Oauth AWS ,2025-03-01,9847.058536
522974168642,paytmchat_ocl ,2024-04-01,11156.78302
522974168642,paytmchat_ocl ,2024-05-01,11851.88294
522974168642,paytmchat_ocl ,2024-06-01,12002.41969
522974168642,paytmchat_ocl ,2024-07-01,11146.19751
522974168642,paytmchat_ocl ,2024-08-01,10143.12869
522974168642,paytmchat_ocl ,2024-09-01,9907.428534
522974168642,paytmchat_ocl ,2024-10-01,0.003227214
522974168642,paytmchat_ocl ,2024-11-01,9599.992246
522974168642,paytmchat_ocl ,2024-12-01,10027.79831
522974168642,paytmchat_ocl ,2025-01-01,10301.19421
522974168642,paytmchat_ocl ,2025-02-01,10436.09891
522974168642,paytmchat_ocl ,2025-03-01,8797.425331
28914776520,edc_prod_ocl ,2024-04-01,10679.92
28914776520,edc_prod_ocl ,2024-05-01,11824.64473
28914776520,edc_prod_ocl ,2024-06-01,12470.76858
