account_id,service_name,2025-04-26,2025-04-27,2025-04-28,2025-04-29,2025-04-30,2025-05-01,2025-05-02,total_cost
264522784930,Amazon Simple Queue Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264522784930,AWS Lambda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264522784930,AWS Glue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264522784930,Amazon Simple Storage Service,0.03,0.02,0.02,0.02,0.03,0.03,0.02,0.17
264522784930,AmazonCloudWatch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264522784930,Amazon Simple Workflow Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264522784930,Amazon Route 53,0.89,0.96,1.27,0.99,1.16,3.06,1.93,10.26
264522784930,Amazon Simple Notification Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264522784930,AWS Secrets Manager,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.07
272415727726,CodeBuild,0,0,0.07,0.02,0.02,0.0,0.0,0.11
272415727726,Amazon DevOps Guru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272415727726,Amazon CloudFront,0.01,0.02,0.02,0.01,0.01,0.0,0.0,0.07
272415727726,Amazon Virtual Private Cloud,15.84,15.81,15.87,15.87,12.64,15.95,15.86,107.84
272415727726,Amazon Keyspaces (for Apache Cassandra),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272415727726,Amazon DocumentDB (with MongoDB compatibility),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272415727726,AWS Backup,0.02,0.02,0.02,0.02,0,0.02,0.02,0.12
272415727726,Amazon Simple Storage Service,982.51,992.62,1034.61,1006.01,995.64,984.19,987.16,6982.74
272415727726,Amazon Elastic Container Service for Kubernetes,19.2,19.2,10.49,4.8,3.8,4.8,4.8,67.09
272415727726,Amazon Route 53,0.07,0.07,0.08,0.08,0.08,0.58,0.19,1.15
272415727726,Amazon Managed Streaming for Apache Kafka,39.07,38.81,38.84,38.87,31.44,38.85,38.87,264.75
272415727726,Amazon Athena,15.89,12.53,27.44,23.55,13.67,19.58,21.58,134.24
272415727726,Amazon EC2 Container Registry (ECR),57.42,57.42,57.43,57.47,45.51,55.68,55.71,386.64
272415727726,AWS Lambda,0.05,0.06,0.08,0.06,0.05,0.05,0.08,0.43
272415727726,AWS WAF,0.23,0.23,0.23,0.23,0.18,0.23,0.23,1.56
272415727726,Amazon Elastic Compute Cloud - Compute,951.23,911.17,891.82,931.46,898.11,1040.25,974.08,6598.12
272415727726,AWS Glue,1.23,1.24,1.29,1.26,0.35,1.11,1.11,7.59
272415727726,Amazon ElastiCache,240.82,241.38,240.26,240.26,189.97,239.67,240.23,1632.59
272415727726,AmazonCloudWatch,24.2,24.16,24.58,24.41,18.39,39.33,40.46,195.53
272415727726,AWS Secrets Manager,1.07,1.07,1.06,1.03,0.85,1.05,1.04,7.17
272415727726,Amazon Elastic Container Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272415727726,AWS CloudTrail,0.89,0.86,0.98,1.05,0.92,1.06,0.97,6.73
272415727726,Amazon Elastic MapReduce,427.29,412.97,372.9,393.19,377.43,492.38,447.71,2923.87
272415727726,AWS Key Management Service,0.72,0.72,0.72,0.72,0.54,0.7,0.69,4.81
272415727726,CloudWatch Events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272415727726,AWS Transfer Family,14.4,14.4,14.4,14.88,11.4,14.4,14.4,98.28
272415727726,Amazon Relational Database Service,173.46,173.47,173.48,173.5,125.69,172.69,172.72,1165.01
272415727726,Amazon Simple Workflow Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272415727726,AWS Systems Manager,54.73,39.89,57.73,78.08,77.61,0.12,0.18,308.34
272415727726,AWS Amplify,0.0,0,0.0,0.0,0,0.0,0.0,0.0
272415727726,Amazon Simple Notification Service,0.06,0.03,0.03,0.04,0.01,0.01,0.02,0.2
272415727726,Amazon DynamoDB,39.09,37.04,39.73,40.3,37.66,52.43,49.71,295.96
272415727726,Amazon Elastic File System,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.13
272415727726,AWS Service Catalog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272415727726,AWS Cost Explorer,0.05,0.04,0.05,0.05,0.05,0.05,0.04,0.33
272415727726,Amazon Elastic Load Balancing,82.09,79.74,83.02,83.39,81.69,85.35,85.27,580.55
272415727726,AWS Compute Optimizer,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.07
272415727726,EC2 - Other,288.4,268.63,269.64,291.2,251.05,309.54,303.68,1982.14
272415727726,Amazon Simple Queue Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272415727726,Amazon API Gateway,0.01,0.01,0.02,0.01,0.0,0.01,0.01,0.07
272415727726,AWS Step Functions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272968093320,AWS CloudTrail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272968093320,AWS Step Functions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272968093320,AWS Service Catalog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272968093320,AWS Cost Explorer,0.05,0.04,0.05,0.05,0.05,0.05,0.04,0.33
272968093320,AWS Key Management Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272968093320,Amazon Virtual Private Cloud,1.56,1.56,1.57,1.57,1.24,1.56,1.56,10.62
272968093320,Amazon Simple Queue Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272968093320,AWS Lambda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272968093320,Amazon Elastic Compute Cloud - Compute,33.59,33.6,33.75,33.76,30.55,33.76,33.81,232.82
272968093320,Amazon Elastic Load Balancing,0.57,0.57,0.57,0.57,0.45,0.57,0.57,3.87
272968093320,AWS Glue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272968093320,Amazon Simple Storage Service,0.09,0.09,0.08,0.08,0.08,0.09,0.09,0.6
272968093320,AmazonCloudWatch,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.07
272968093320,Amazon Simple Workflow Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272968093320,EC2 - Other,5.73,5.76,5.72,5.71,2.81,5.54,5.52,36.79
272968093320,Amazon Simple Notification Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272968093320,AWS Secrets Manager,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304016915943,Amazon Virtual Private Cloud,26.88,26.57,26.6,26.77,23.38,26.86,26.85,183.91
304016915943,Amazon Simple Storage Service,156.75,156.85,156.94,157.13,156.02,152.12,151.45,1087.26
304016915943,Amazon Route 53,0.0,0.0,0.0,0.0,0.0,0.31,0.01,0.32
304016915943,AWS Lambda,0.03,0.03,0.03,0.02,0.02,0.02,0.03,0.18
304016915943,Amazon Elastic Compute Cloud - Compute,448.68,449.1,470.31,466.74,385.82,471.28,468.87,3160.8
304016915943,AWS Glue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304016915943,Amazon ElastiCache,10.28,10.58,10.82,10.48,8.3,10.43,10.72,71.61
304016915943,AmazonCloudWatch,54.4,53.27,53.1,54.37,53.42,57.3,57.93,383.79
304016915943,AWS Secrets Manager,0.04,0.04,0.04,0.04,0.03,0.04,0.04,0.27
304016915943,AWS CloudTrail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304016915943,AWS Key Management Service,0.07,0.07,0.07,0.07,0.06,0.07,0.07,0.48
304016915943,CloudWatch Events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304016915943,Amazon Relational Database Service,4531.84,4586.03,4549.74,4567.32,3934.28,3820.11,3828.84,29818.16
304016915943,Amazon Simple Workflow Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304016915943,Amazon Simple Notification Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304016915943,Amazon DynamoDB,0.06,0.06,0.06,0.06,0.05,0.06,0.06,0.41
304016915943,AWS Service Catalog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304016915943,AWS Cost Explorer,0.05,0.04,0.06,0.05,0.05,0.05,0.05,0.35
304016915943,Amazon Elastic Load Balancing,27.41,26.87,26.59,26.77,25.12,29.82,29.85,192.43
304016915943,EC2 - Other,865.52,883.04,863.47,878.25,603.6,857.48,841.54,5792.9
304016915943,Amazon Simple Queue Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304016915943,Amazon API Gateway,165.47,161.65,160.62,165.23,166.15,251.59,241.38,1312.09
304016915943,AWS Step Functions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318633126153,AWS CloudTrail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318633126153,AWS Step Functions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318633126153,AWS Service Catalog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318633126153,AWS Cost Explorer,0.04,0.05,0.05,0.05,0.04,0.04,0.05,0.32
318633126153,AWS Key Management Service,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.06
318633126153,Amazon Virtual Private Cloud,15.66,15.64,15.64,15.63,12.36,15.64,14.57,105.14
318633126153,Amazon Simple Queue Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318633126153,Amazon Elastic Compute Cloud - Compute,69.69,69.64,69.69,69.7,54.54,69.68,69.71,472.65
318633126153,Amazon Elastic Load Balancing,2.35,2.21,2.44,2.38,1.94,2.36,2.38,16.06
318633126153,AWS Glue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318633126153,AWS Global Accelerator,1.2,1.2,1.2,1.2,0.95,1.2,1.2,8.15
318633126153,Amazon Simple Storage Service,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.02
318633126153,AmazonCloudWatch,0.7,0.7,0.7,0.71,0.49,1.61,1.65,6.56
318633126153,Amazon Simple Workflow Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318633126153,EC2 - Other,113.8,113.57,113.86,113.86,55.02,110.14,110.21,730.46
318633126153,Amazon Simple Notification Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318633126153,AWS Secrets Manager,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320811487590,Amazon Virtual Private Cloud,2.04,2.04,2.04,2.04,1.62,2.04,2.04,13.86
320811487590,Amazon Simple Storage Service,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.03
320811487590,Amazon Route 53,0,0,0,0,0,0.1,0,0.1
320811487590,Amazon QuickSight,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320811487590,AWS Lambda,0.11,0.23,0.16,0.2,0.14,0.12,0.19,1.15
320811487590,Amazon Elastic Compute Cloud - Compute,1.03,1.03,1.03,1.03,0.86,1.03,1.03,7.04
320811487590,Amazon Glacier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320811487590,AWS Glue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320811487590,AmazonCloudWatch,0.17,0.16,0.21,0.19,0.17,0.21,0.24,1.35
320811487590,AWS Secrets Manager,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320811487590,AWS CloudTrail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320811487590,AWS Key Management Service,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.02
320811487590,Amazon Relational Database Service,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
320811487590,Amazon Simple Workflow Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320811487590,Amazon Simple Notification Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320811487590,AWS Service Catalog,0.07,0.05,0.07,0.07,0.07,0.0,0.0,0.33
320811487590,AWS Cost Explorer,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.35
320811487590,Amazon Elastic Load Balancing,1.15,1.15,1.15,1.15,0.91,1.15,1.15,7.81
320811487590,EC2 - Other,2.48,2.48,2.49,2.49,1.62,2.45,2.45,16.46
320811487590,Amazon Simple Queue Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320811487590,Amazon API Gateway,0.1,0.09,0.13,0.12,0.11,0.21,0.25,1.01
320811487590,AWS Step Functions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322263815270,AWS CloudTrail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322263815270,AWS Step Functions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322263815270,AWS Service Catalog,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01
322263815270,AWS Cost Explorer,0.04,0.05,0.05,0.05,0.05,0.05,0.04,0.33
322263815270,AWS Key Management Service,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.07
322263815270,Amazon Simple Queue Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322263815270,AWS Glue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322263815270,Amazon ElastiCache,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322263815270,Amazon Simple Storage Service,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.02
322263815270,AmazonCloudWatch,0,0,0.0,0,0,0,0,0.0
322263815270,Amazon Simple Workflow Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322263815270,Amazon Route 53,0,0,0,0,0,0.6,0,0.6
322263815270,Amazon Simple Notification Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322263815270,AWS Secrets Manager,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337158390682,Amazon Virtual Private Cloud,13.43,13.5,13.62,13.71,10.82,13.67,13.48,92.23
337158390682,Amazon Simple Storage Service,1.35,1.34,1.34,1.34,1.34,1.31,1.3,9.32
337158390682,Amazon Route 53,0,0,0,0,0,0.7,0,0.7
337158390682,AWS Lambda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337158390682,Amazon Elastic Compute Cloud - Compute,15.42,15.99,16.96,16.61,15.2,17.22,17.01,114.41
337158390682,AWS Glue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337158390682,AmazonCloudWatch,1.18,1.17,1.2,1.2,0.96,0.95,1.23,7.89
337158390682,AWS Secrets Manager,0.04,0.04,0.04,0.04,0.03,0.04,0.04,0.27
337158390682,AWS CloudTrail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337158390682,AWS Key Management Service,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.07
337158390682,CloudWatch Events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337158390682,Amazon Simple Workflow Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337158390682,Amazon Simple Notification Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337158390682,Amazon DynamoDB,0.43,0.43,0.43,0.43,0.34,0.43,0.43,2.92
337158390682,AWS Service Catalog,0.01,0.0,0.01,0.01,0.01,0.0,0.0,0.04
337158390682,AWS Cost Explorer,0.06,0.06,0.06,0.06,0.06,0.05,0.06,0.41
337158390682,Amazon Elastic Load Balancing,76.46,73.6,76.28,78.35,77.82,81.62,82.55,546.68
337158390682,EC2 - Other,23.24,23.05,23.3,23.52,18.82,23.63,23.71,159.27
337158390682,Amazon Simple Queue Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337158390682,AWS Step Functions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337891198417,Amazon Virtual Private Cloud,36.36,36.28,36.73,36.58,29.24,37.46,36.52,249.17
337891198417,AWS Backup,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
337891198417,Amazon Simple Storage Service,42.2,41.95,43.24,44.01,43.65,43.33,43.67,302.05
337891198417,Amazon Elastic Container Service for Kubernetes,7.2,7.2,7.2,7.2,5.7,7.2,7.2,48.9
337891198417,Amazon Route 53,0,0,0,0,0,0.7,0,0.7
337891198417,Amazon SageMaker,0.43,0.43,0.43,0.43,0.34,0.41,0.41,2.88
337891198417,Amazon EC2 Container Registry (ECR),2.45,2.45,2.46,2.48,1.99,2.67,2.82,17.32
337891198417,AWS Lambda,0.67,0.61,0.75,0.71,0.7,0.61,0.74,4.79
337891198417,AWS WAF,0.17,0.17,0.17,0.17,0.13,0.16,0.16,1.13
337891198417,Amazon Elastic Compute Cloud - Compute,238.85,233.25,325.52,330.47,287.88,362.55,345.54,2124.06
337891198417,Amazon Glacier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337891198417,AWS Glue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337891198417,Amazon ElastiCache,2.01,2.0,2.0,2.0,1.58,2.0,2.0,13.59
337891198417,AmazonCloudWatch,6.91,6.09,6.65,6.61,5.64,7.74,8.07,47.71
337891198417,AWS Direct Connect,14.4,14.4,14.4,14.4,11.4,14.4,14.4,97.8
337891198417,AWS Secrets Manager,1.34,1.33,1.33,1.28,1.06,1.3,1.28,8.92
337891198417,AWS CloudTrail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337891198417,AWS Key Management Service,0.15,0.15,0.15,0.15,0.11,0.14,0.14,0.99
337891198417,AWS Resilience Hub,0,0,0,0,0,15.0,0,15.0
337891198417,CloudWatch Events,0.55,0.47,0.65,0.6,0.61,0.65,0.64,4.17
337891198417,Amazon Bedrock,89.96,90.06,84.83,130.77,81.61,5.49,8.62,491.34
337891198417,Amazon Simple Workflow Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337891198417,AWS Systems Manager,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.05
337891198417,Amazon Simple Notification Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337891198417,Amazon DynamoDB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337891198417,Amazon Elastic File System,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337891198417,AWS Service Catalog,0.08,0.08,0.08,0.08,0.08,0.0,0.0,0.4
337891198417,AWS Cost Explorer,0.07,0.06,0.07,0.07,0.07,0.07,0.07,0.48
337891198417,Claude 3 Sonnet (Amazon Bedrock Edition),0,0,0,0,0,0,0.38,0.38
337891198417,Amazon Kinesis Firehose,1.12,0.95,1.34,1.18,1.2,1.26,1.26,8.31
337891198417,Amazon Elastic Load Balancing,15.12,14.6,15.15,15.12,12.85,15.49,15.43,103.76
337891198417,EC2 - Other,153.48,151.51,179.62,183.34,110.78,171.95,168.74,1119.42
337891198417,Amazon Simple Queue Service,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.07
337891198417,AWS Step Functions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337891198417,Amazon Elastic Container Registry Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339712759199,Amazon Virtual Private Cloud,6.12,6.12,6.12,6.12,4.85,6.12,6.12,41.57
339712759199,Amazon Simple Storage Service,17.45,17.52,17.6,17.67,16.12,17.53,17.6,121.49
339712759199,Amazon Route 53,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.21
339712759199,AWS CloudFormation,0,0,0,0.0,0,0,0,0.0
339712759199,Amazon Elastic Compute Cloud - Compute,42.22,42.53,43.57,43.43,34.54,43.88,42.7,292.87
339712759199,EC2 - Other,15.57,15.8,16.26,16.21,11.73,16.06,15.37,107.0
339712759199,AWS Glue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339712759199,AmazonCloudWatch,2.33,2.33,1.37,1.37,1.06,2.78,2.78,14.02
339712759199,AWS Secrets Manager,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.34
339712759199,AWS CloudTrail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339712759199,Amazon Elastic MapReduce,9.12,9.38,9.9,9.82,7.92,10.13,9.31,65.58
339712759199,AWS Key Management Service,0.14,0.14,0.14,0.14,0.11,0.14,0.14,0.95
339712759199,Amazon Relational Database Service,15.89,15.89,15.89,15.89,11.92,15.75,15.75,106.98
339712759199,Amazon Simple Workflow Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339712759199,Amazon Simple Notification Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339712759199,Amazon DynamoDB,0.21,0.21,0.21,0.21,0.17,0.21,0.21,1.43
339712759199,AWS Service Catalog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339712759199,AWS Cost Explorer,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.19
339712759199,Amazon Elastic Load Balancing,3.0,3.0,3.0,3.0,2.37,3.0,3.0,20.37
339712759199,Amazon Elastic Container Service for Kubernetes,2.4,2.4,2.4,2.4,1.9,2.4,2.4,16.3
339712759199,Amazon Simple Queue Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339712759199,AWS Step Functions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339712810712,Amazon Virtual Private Cloud,16.37,15.93,16.72,16.82,13.4,16.72,16.75,112.71
339712810712,Amazon Simple Storage Service,0.02,1.96,6.3,6.22,6.42,6.59,6.6,34.11
339712810712,Amazon Route 53,0,0,0,0,0,0.2,0,0.2
339712810712,Amazon EC2 Container Registry (ECR),13.16,13.16,13.22,13.32,10.59,13.01,13.07,89.53
339712810712,AWS Lambda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339712810712,Amazon Elastic Compute Cloud - Compute,117.61,74.8,105.49,117.63,95.96,121.54,124.78,757.81
339712810712,EC2 - Other,64.03,57.12,79.93,80.48,64.06,77.43,80.2,503.25
339712810712,AWS Glue,0.06,0.1,0.06,0.07,0.06,0.07,0.03,0.45
339712810712,AmazonCloudWatch,0.5,0.67,0.96,0.96,0.79,1.92,1.93,7.73
339712810712,AWS Secrets Manager,0.46,0.46,0.63,0.61,0.54,0.63,0.63,3.96
339712810712,AWS CloudTrail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339712810712,AWS Key Management Service,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01
339712810712,CloudWatch Events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339712810712,Amazon Simple Workflow Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339712810712,Amazon Simple Notification Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339712810712,Amazon DynamoDB,0.51,0.51,0.51,0.51,0.4,0.09,0.51,3.04
339712810712,Amazon Elastic File System,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339712810712,AWS Service Catalog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339712810712,AWS Cost Explorer,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.35
339712810712,Amazon Elastic Load Balancing,2.91,2.92,2.96,2.97,2.36,2.96,2.95,20.03
339712810712,Amazon Elastic Container Service for Kubernetes,2.4,2.4,2.4,2.4,1.9,2.4,2.4,16.3
339712810712,Amazon Simple Queue Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339712810712,AWS Step Functions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339712810712,Amazon Kinesis,1.26,1.26,1.26,1.26,1.0,1.26,1.26,8.56
340077773684,Amazon Virtual Private Cloud,104.59,104.65,105.18,105.49,83.79,105.73,105.23,714.66
340077773684,AWS Backup,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
340077773684,Amazon Simple Storage Service,415.36,400.77,418.3,420.72,407.94,421.76,663.94,3148.79
340077773684,Amazon Route 53,1.24,1.32,1.69,1.32,1.11,4.41,2.54,13.63
340077773684,AWS X-Ray,0,0,0,0,0.0,0,0,0.0
340077773684,Amazon Managed Streaming for Apache Kafka,137.83,137.74,138.41,138.04,109.69,137.7,137.4,936.81
340077773684,Amazon SageMaker,421.55,376.79,435.7,482.59,346.24,501.71,503.3,3067.88
340077773684,Amazon Athena,0,0,0,0,0.0,0.01,0,0.01
340077773684,Amazon EC2 Container Registry (ECR),44.57,44.57,44.61,44.71,35.45,43.41,43.48,300.8
340077773684,Amazon QuickSight,46.4,46.4,46.4,46.4,36.73,44.9,44.9,312.13
340077773684,Amazon Simple Queue Service,2.26,1.99,3.87,3.79,3.59,3.34,3.87,22.71
340077773684,AWS Lambda,0.68,0.68,0.68,0.69,0.55,0.56,0.69,4.53
340077773684,Amazon Elastic Compute Cloud - Compute,1243.28,1243.12,1317.83,1308.83,1052.14,1351.82,1313.56,8830.58
340077773684,EC2 - Other,3634.44,3627.99,3689.08,3672.89,1794.14,3587.68,3584.39,23590.61
340077773684,AWS CloudShell,0,0,0,0.0,0,0,0,0.0
340077773684,AWS Glue,23.16,23.21,23.79,24.34,24.05,23.73,24.12,166.4
340077773684,Amazon ElastiCache,27.88,27.03,27.03,26.89,21.47,27.04,27.43,184.77
340077773684,AmazonCloudWatch,426.77,424.93,302.78,294.21,222.9,626.06,668.04,2965.69
340077773684,AWS Secrets Manager,3.41,3.39,3.45,3.31,2.76,3.36,3.33,23.01
340077773684,AWS CloudTrail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340077773684,Amazon Elastic MapReduce,30.24,30.24,30.24,30.24,23.94,30.24,30.24,205.38
340077773684,AWS Key Management Service,6.18,6.1,6.2,6.26,4.85,6.21,6.29,42.09
340077773684,CloudWatch Events,0.0,0.0,0.02,0.02,0.02,0.02,0.02,0.1
340077773684,Amazon Relational Database Service,34.75,34.75,34.75,34.75,20.81,34.1,36.73,230.64
340077773684,Amazon Simple Workflow Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340077773684,Amazon Simple Notification Service,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.07
340077773684,Amazon DynamoDB,2.28,2.28,2.28,2.28,1.81,0.38,2.28,13.59
340077773684,Amazon Elastic File System,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.07
340077773684,AWS Service Catalog,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.04
340077773684,AWS Cost Explorer,1.83,1.88,1.64,2.15,3.39,1.72,1.9,14.51
340077773684,Amazon Kinesis Firehose,0.14,0.12,0.17,0.16,0.14,0.15,0.15,1.03
340077773684,Amazon Elastic Load Balancing,100.65,97.44,118.25,125.41,88.59,107.1,103.87,741.31
340077773684,Amazon Simple Email Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340077773684,Amazon GuardDuty,30.74,28.47,26.81,23.16,18.97,42.75,39.92,210.82
340077773684,Amazon Elastic Container Service for Kubernetes,26.4,26.4,26.4,26.4,20.9,26.4,26.4,179.3
340077773684,AWS Config,48.46,31.74,104.98,89.73,90.84,98.52,81.18,545.45
340077773684,AWS Step Functions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340077773684,Amazon Kinesis,13.87,13.87,13.87,13.87,10.98,13.87,13.87,94.2
340677782776,AWS Network Firewall,31.03,30.86,31.06,31.25,24.33,30.98,30.99,210.5
340677782776,Amazon Virtual Private Cloud,9.42,9.4,9.41,9.46,7.54,9.45,9.48,64.16
340677782776,AWS Backup,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
340677782776,Amazon Simple Storage Service,6.57,6.76,6.56,6.57,5.6,6.6,6.63,45.29
340677782776,Amazon Route 53,0,0,0,0,0,0.1,0,0.1
340677782776,Amazon EC2 Container Registry (ECR),0.23,0.23,0.23,0.23,0.19,0.23,0.23,1.57
340677782776,AWS Lambda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
