account_id,account_name,month,aop_amount
762730909359,PM-Equities,2025-02-01,302000.0
762730909359,PM-Equities,2025-03-01,311000.0
746682193773,cds-clm,2024-04-01,196000.0
746682193773,cds-clm,2024-05-01,196000.0
746682193773,cds-clm,2024-06-01,196000.0
746682193773,cds-clm,2024-07-01,196000.0
746682193773,cds-clm,2024-08-01,196000.0
746682193773,cds-clm,2024-09-01,196000.0
746682193773,cds-clm,2024-10-01,213000.0
746682193773,cds-clm,2024-11-01,217000.0
746682193773,cds-clm,2024-12-01,221000.0
746682193773,cds-clm,2025-01-01,226000.0
746682193773,cds-clm,2025-02-01,230000.0
746682193773,cds-clm,2025-03-01,235000.0
899249751508,PayTm DaaS ML,2024-04-01,192000.0
899249751508,PayTm DaaS ML,2024-05-01,197000.0
899249751508,PayTm DaaS ML,2024-06-01,203000.0
899249751508,PayTm DaaS ML,2024-07-01,209000.0
899249751508,PayTm DaaS ML,2024-08-01,216000.0
899249751508,PayTm DaaS ML,2024-09-01,222000.0
899249751508,PayTm DaaS ML,2024-10-01,229000.0
899249751508,PayTm DaaS ML,2024-11-01,236000.0
899249751508,PayTm DaaS ML,2024-12-01,243000.0
899249751508,PayTm DaaS ML,2025-01-01,250000.0
899249751508,PayTm DaaS ML,2025-02-01,257000.0
899249751508,PayTm DaaS ML,2025-03-01,265000.0
075790327284,cdp_growth marketing_ocl,2024-04-01,185000.0
075790327284,cdp_growth marketing_ocl,2024-05-01,189000.0
075790327284,cdp_growth marketing_ocl,2024-06-01,194000.0
075790327284,cdp_growth marketing_ocl,2024-07-01,199000.0
075790327284,cdp_growth marketing_ocl,2024-08-01,204000.0
075790327284,cdp_growth marketing_ocl,2024-09-01,209000.0
075790327284,cdp_growth marketing_ocl,2024-10-01,214000.0
075790327284,cdp_growth marketing_ocl,2024-11-01,219000.0
075790327284,cdp_growth marketing_ocl,2024-12-01,225000.0
075790327284,cdp_growth marketing_ocl,2025-01-01,230000.0
075790327284,cdp_growth marketing_ocl,2025-02-01,236000.0
075790327284,cdp_growth marketing_ocl,2025-03-01,242000.0
304016915943,payments-data-rtdd_prod_ocl,2024-04-01,180000.0
304016915943,payments-data-rtdd_prod_ocl,2024-05-01,181800.0
304016915943,payments-data-rtdd_prod_ocl,2024-06-01,183600.0
304016915943,payments-data-rtdd_prod_ocl,2024-07-01,185500.0
304016915943,payments-data-rtdd_prod_ocl,2024-08-01,187300.0
304016915943,payments-data-rtdd_prod_ocl,2024-09-01,189200.0
304016915943,payments-data-rtdd_prod_ocl,2024-10-01,191100.0
304016915943,payments-data-rtdd_prod_ocl,2024-11-01,193000.0
304016915943,payments-data-rtdd_prod_ocl,2024-12-01,194900.0
304016915943,payments-data-rtdd_prod_ocl,2025-01-01,196900.0
304016915943,payments-data-rtdd_prod_ocl,2025-02-01,198800.0
304016915943,payments-data-rtdd_prod_ocl,2025-03-01,200800.0
424503791295,merchant-payments-api_prod_ocl,2024-04-01,175000.0
424503791295,merchant-payments-api_prod_ocl,2024-05-01,176800.0
424503791295,merchant-payments-api_prod_ocl,2024-06-01,178500.0
424503791295,merchant-payments-api_prod_ocl,2024-07-01,180300.0
424503791295,merchant-payments-api_prod_ocl,2024-08-01,182100.0
424503791295,merchant-payments-api_prod_ocl,2024-09-01,183900.0
424503791295,merchant-payments-api_prod_ocl,2024-10-01,185800.0
424503791295,merchant-payments-api_prod_ocl,2024-11-01,187600.0
424503791295,merchant-payments-api_prod_ocl,2024-12-01,189500.0
424503791295,merchant-payments-api_prod_ocl,2025-01-01,191400.0
424503791295,merchant-payments-api_prod_ocl,2025-02-01,193300.0
424503791295,merchant-payments-api_prod_ocl,2025-03-01,195200.0
471112571211,ppsl-dwh-prod,2024-04-01,148000.0
471112571211,ppsl-dwh-prod,2024-05-01,231000.0
471112571211,ppsl-dwh-prod,2024-06-01,235600.0
471112571211,ppsl-dwh-prod,2024-07-01,240300.0
471112571211,ppsl-dwh-prod,2024-08-01,245100.0
471112571211,ppsl-dwh-prod,2024-09-01,250000.0
